step,m,time
1,2,6
1,2,6
1,2,4
1,2,6
1,2,6
1,2,4
1,2,6
1,2,6
1,2,6
1,2,6
1,2,7
1,2,4
1,2,6
1,2,6
1,2,8
1,2,6
1,2,6
1,2,5
1,2,6
1,2,5
1,2,6
1,2,6
1,2,4
1,2,4
1,2,6
1,2,4
1,2,5
1,2,6
1,2,5
1,2,6
1,2,5
1,2,6
1,2,4
1,2,5
1,2,4
1,2,4
1,2,6
1,2,5
1,2,6
1,2,4
1,2,6
1,2,4
1,2,4
1,2,8
1,2,6
1,2,18
1,2,19
1,2,11
1,2,12
1,2,7
1,2,8
1,2,8
1,2,7
1,2,7
1,2,6
1,2,7
1,2,4
1,2,6
1,2,5
1,2,6
1,2,6
1,2,6
1,2,4
1,2,4
1,2,6
1,2,4
1,2,4
1,2,4
1,2,6
1,2,4
1,2,5
1,2,7
1,2,6
1,2,4
1,2,6
1,2,6
1,2,4
1,2,5
1,2,5
1,2,5
1,2,5
1,2,4
1,2,6
1,2,5
1,2,6
1,2,6
1,2,4
1,2,6
1,2,6
1,2,5
1,2,5
1,2,6
1,2,6
1,2,5
1,2,6
1,2,4
1,2,4
1,2,6
1,2,6
1,2,6
1,4,9
1,4,13
1,4,5
1,4,8
1,4,6
1,4,6
1,4,8
1,4,6
1,4,9
1,4,4
1,4,8
1,4,8
1,4,6
1,4,7
1,4,7
1,4,6
1,4,6
1,4,7
1,4,7
1,4,6
1,4,6
1,4,6
1,4,9
1,4,22
1,4,8
1,4,6
1,4,8
1,4,5
1,4,6
1,4,8
1,4,5
1,4,6
1,4,5
1,4,8
1,4,5
1,4,7
1,4,8
1,4,8
1,4,8
1,4,4
1,4,6
1,4,10
1,4,10
1,4,9
1,4,6
1,4,8
1,4,8
1,4,9
1,4,8
1,4,9
1,4,7
1,4,7
1,4,7
1,4,7
1,4,5
1,4,9
1,4,4
1,4,8
1,4,8
1,4,5
1,4,26
1,4,8
1,4,7
1,4,8
1,4,7
1,4,7
1,4,6
1,4,7
1,4,8
1,4,8
1,4,8
1,4,8
1,4,8
1,4,10
1,4,7
1,4,8
1,4,10
1,4,7
1,4,9
1,4,6
1,4,6
1,4,7
1,4,8
1,4,7
1,4,8
1,4,23
1,4,22
1,4,11
1,4,7
1,4,24
1,4,6
1,4,6
1,4,6
1,4,10
1,4,6
1,4,5
1,4,6
1,4,6
1,4,10
1,4,7
1,8,12
1,8,12
1,8,10
1,8,8
1,8,10
1,8,9
1,8,11
1,8,9
1,8,8
1,8,8
1,8,11
1,8,11
1,8,9
1,8,11
1,8,9
1,8,11
1,8,9
1,8,10
1,8,10
1,8,10
1,8,11
1,8,9
1,8,9
1,8,7
1,8,9
1,8,8
1,8,9
1,8,7
1,8,10
1,8,8
1,8,10
1,8,11
1,8,8
1,8,7
1,8,9
1,8,9
1,8,10
1,8,10
1,8,10
1,8,11
1,8,10
1,8,13
1,8,8
1,8,10
1,8,11
1,8,9
1,8,10
1,8,10
1,8,9
1,8,9
1,8,11
1,8,6
1,8,10
1,8,26
1,8,8
1,8,8
1,8,10
1,8,10
1,8,10
1,8,7
1,8,10
1,8,10
1,8,10
1,8,7
1,8,9
1,8,10
1,8,9
1,8,9
1,8,10
1,8,7
1,8,10
1,8,10
1,8,10
1,8,11
1,8,8
1,8,8
1,8,9
1,8,10
1,8,7
1,8,10
1,8,10
1,8,10
1,8,12
1,8,13
1,8,11
1,8,13
1,8,11
1,8,8
1,8,8
1,8,11
1,8,9
1,8,9
1,8,10
1,8,9
1,8,11
1,8,11
1,8,10
1,8,10
1,8,8
1,8,12
1,16,9
1,16,14
1,16,13
1,16,12
1,16,12
1,16,11
1,16,11
1,16,11
1,16,12
1,16,10
1,16,13
1,16,10
1,16,11
1,16,10
1,16,10
1,16,11
1,16,10
1,16,12
1,16,12
1,16,10
1,16,11
1,16,11
1,16,10
1,16,11
1,16,11
1,16,10
1,16,11
1,16,11
1,16,12
1,16,13
1,16,11
1,16,10
1,16,10
1,16,12
1,16,10
1,16,10
1,16,10
1,16,12
1,16,11
1,16,11
1,16,13
1,16,13
1,16,13
1,16,17
1,16,11
1,16,10
1,16,10
1,16,11
1,16,10
1,16,10
1,16,10
1,16,12
1,16,11
1,16,8
1,16,12
1,16,11
1,16,11
1,16,11
1,16,10
1,16,11
1,16,8
1,16,13
1,16,9
1,16,11
1,16,11
1,16,10
1,16,11
