step,m,time
1,2,7
1,2,7
1,2,8
1,2,9
1,2,8
1,2,7
1,2,7
1,2,9
1,2,9
1,2,8
1,2,7
1,2,7
1,2,8
1,2,8
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,8
1,2,7
1,2,6
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,8
1,2,9
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,8
1,2,8
1,2,8
1,2,10
1,2,7
1,2,8
1,2,7
1,2,7
1,2,8
1,2,7
1,2,8
1,2,7
1,2,8
1,2,8
1,2,7
1,2,5
1,2,7
1,2,8
1,2,8
1,2,7
1,2,7
1,2,8
1,2,8
1,2,8
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,7
1,2,7
1,2,9
1,2,10
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,7
1,4,14
1,4,13
1,4,11
1,4,11
1,4,11
1,4,13
1,4,11
1,4,11
1,4,13
1,4,11
1,4,15
1,4,14
1,4,13
1,4,12
1,4,12
1,4,13
1,4,11
1,4,11
1,4,12
1,4,12
1,4,11
1,4,13
1,4,11
1,4,11
1,4,11
1,4,13
1,4,11
1,4,11
1,4,11
1,4,12
1,4,12
1,4,11
1,4,14
1,4,13
1,4,11
1,4,13
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,13
1,4,12
1,4,11
1,4,12
1,4,12
1,4,13
1,4,11
1,4,13
1,4,11
1,4,11
1,4,12
1,4,13
1,4,11
1,4,13
1,4,11
1,4,11
1,4,13
1,4,13
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,12
1,4,12
1,4,12
1,4,11
1,4,13
1,4,12
1,4,12
1,4,12
1,4,13
1,4,11
1,4,11
1,4,13
1,4,13
1,4,13
1,4,11
1,4,12
1,4,12
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,14
1,4,14
1,4,13
1,4,11
1,4,12
1,8,19
1,8,23
1,8,20
1,8,19
1,8,19
1,8,18
1,8,19
1,8,23
1,8,20
1,8,20
1,8,21
1,8,20
1,8,19
1,8,19
1,8,18
1,8,20
1,8,21
1,8,21
1,8,23
1,8,19
1,8,22
1,8,20
1,8,22
1,8,19
1,8,20
1,8,18
1,8,19
1,8,21
1,8,19
1,8,20
1,8,20
1,8,18
1,8,21
1,8,19
1,8,19
1,8,20
1,8,22
1,8,20
1,8,20
1,8,21
1,8,19
1,8,35
1,8,19
1,8,20
1,8,20
1,8,19
1,8,19
1,8,20
1,8,19
1,8,21
1,8,19
1,8,18
1,8,19
1,8,20
1,8,17
1,8,20
1,8,20
1,8,19
1,8,19
1,8,19
1,8,19
1,8,19
1,8,20
1,8,18
1,8,19
1,8,19
1,8,20
1,8,19
1,8,18
1,8,19
1,8,19
1,8,19
1,8,19
1,8,20
1,8,19
1,8,19
1,8,19
1,8,18
1,8,18
1,8,19
1,8,19
1,8,18
1,8,20
1,8,21
1,8,19
1,8,20
1,8,20
1,8,16
1,8,32
1,8,19
1,8,19
1,8,19
1,8,20
1,8,21
1,8,20
1,8,25
1,8,20
1,8,19
1,8,19
1,8,20
1,16,34
1,16,36
1,16,34
1,16,32
1,16,34
1,16,36
1,16,34
1,16,43
1,16,38
1,16,41
1,16,34
1,16,35
1,16,34
1,16,33
1,16,36
1,16,33
1,16,34
1,16,35
1,16,33
1,16,32
1,16,33
1,16,36
1,16,34
1,16,34
1,16,36
1,16,34
1,16,30
1,16,34
1,16,38
1,16,33
1,16,47
1,16,34
1,16,38
1,16,34
1,16,33
1,16,33
1,16,44
1,16,34
1,16,31
1,16,34
1,16,33
1,16,34
1,16,33
1,16,34
1,16,36
1,16,36
1,16,32
1,16,35
1,16,35
1,16,34
1,16,36
1,16,33
1,16,36
1,16,34
1,16,30
1,16,34
1,16,34
1,16,34
1,16,34
1,16,34
1,16,34
1,16,35
1,16,33
1,16,35
1,16,35
1,16,39
1,16,35
1,16,33
1,16,34
1,16,38
1,16,35
1,16,33
1,16,35
1,16,34
1,16,34
1,16,33
1,16,36
1,16,32
1,16,33
1,16,32
1,16,34
1,16,41
1,16,34
1,16,34
1,16,36
1,16,33
1,16,35
1,16,33
1,16,35
1,16,35
1,16,34
1,16,35
1,16,32
1,16,33
1,16,35
1,16,33
1,16,32
1,16,33
1,16,33
1,16,35
1,32,61
1,32,70
1,32,62
1,32,61
1,32,65
1,32,68
1,32,84
1,32,61
1,32,62
1,32,61
1,32,61
1,32,69
1,32,60
1,32,61
1,32,61
1,32,66
1,32,62
1,32,63
1,32,62
1,32,74
1,32,61
1,32,63
1,32,65
1,32,64
1,32,62
1,32,59
1,32,65
1,32,62
1,32,63
1,32,63
1,32,59
1,32,59
1,32,65
1,32,62
1,32,62
1,32,63
1,32,64
1,32,59
1,32,61
1,32,63
1,32,61
1,32,59
1,32,62
1,32,70
1,32,62
1,32,69
1,32,61
1,32,63
1,32,69
1,32,62
1,32,67
1,32,62
1,32,63
1,32,64
1,32,60
1,32,61
1,32,60
1,32,59
1,32,59
1,32,63
1,32,69
1,32,60
1,32,61
1,32,62
1,32,64
1,32,64
1,32,63
1,32,62
1,32,57
1,32,63
1,32,61
1,32,60
1,32,60
1,32,61
1,32,61
1,32,63
1,32,77
1,32,61
1,32,61
1,32,67
1,32,62
1,32,65
1,32,62
1,32,62
1,32,62
1,32,62
1,32,62
1,32,60
1,32,61
1,32,61
1,32,60
1,32,65
1,32,63
1,32,63
1,32,72
1,32,65
1,32,61
1,32,60
1,32,67
1,32,61
1,64,114
1,64,114
1,64,146
1,64,135
1,64,116
1,64,119
1,64,114
1,64,111
1,64,107
1,64,111
1,64,112
1,64,112
1,64,114
1,64,131
1,64,122
1,64,117
1,64,112
1,64,114
1,64,109
1,64,113
1,64,115
1,64,120
1,64,110
1,64,115
1,64,112
1,64,116
1,64,112
1,64,114
1,64,115
1,64,109
1,64,112
1,64,115
1,64,116
1,64,118
1,64,112
1,64,114
1,64,114
1,64,114
1,64,112
1,64,110
1,64,115
1,64,110
1,64,120
1,64,114
1,64,130
1,64,119
1,64,126
1,64,114
1,64,106
1,64,115
1,64,116
1,64,114
1,64,109
1,64,111
1,64,112
1,64,103
1,64,106
1,64,114
1,64,115
1,64,112
