step,m,time
1,2,9
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,9
1,2,9
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,18
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,11
1,2,8
1,2,10
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,9
1,2,9
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,2,8
1,4,14
1,4,13
1,4,15
1,4,14
1,4,14
1,4,13
1,4,27
1,4,32
1,4,17
1,4,17
1,4,13
1,4,15
1,4,14
1,4,13
1,4,18
1,4,13
1,4,14
1,4,13
1,4,14
1,4,15
1,4,13
1,4,14
1,4,14
1,4,14
1,4,16
1,4,14
1,4,13
1,4,14
1,4,15
1,4,13
1,4,12
1,4,14
1,4,20
1,4,13
1,4,14
1,4,13
1,4,13
1,4,14
1,4,14
1,4,14
1,4,13
1,4,13
1,4,14
1,4,14
1,4,14
1,4,14
1,4,16
1,4,14
1,4,14
1,4,14
1,4,14
1,4,14
1,4,14
1,4,15
1,4,14
1,4,15
1,4,13
1,4,14
1,4,13
1,4,13
1,4,15
1,4,14
1,4,13
1,4,13
1,4,14
1,4,14
1,4,15
1,4,15
1,4,14
1,4,14
1,4,14
1,4,13
1,4,14
1,4,11
1,4,14
1,4,14
1,4,13
1,4,13
1,4,13
1,4,15
1,4,14
1,4,14
1,4,13
1,4,14
1,4,14
1,4,14
1,4,14
1,4,14
1,4,14
1,4,13
1,4,14
1,4,14
1,4,14
1,4,14
1,4,15
1,4,15
1,4,17
1,4,14
1,4,14
1,4,13
1,8,23
1,8,21
1,8,22
1,8,22
1,8,22
1,8,21
1,8,52
1,8,29
1,8,24
1,8,22
1,8,22
1,8,22
1,8,22
1,8,21
1,8,23
1,8,22
1,8,25
1,8,22
1,8,23
1,8,24
1,8,21
1,8,22
1,8,21
1,8,22
1,8,21
1,8,24
1,8,23
1,8,22
1,8,22
1,8,22
1,8,23
1,8,23
1,8,28
1,8,22
1,8,21
1,8,23
1,8,22
