step,m,time
1,2,5
1,2,5
1,2,7
1,2,6
1,2,9
1,2,8
1,2,6
1,2,7
1,2,12
1,2,5
1,2,5
1,2,7
1,2,5
1,2,8
1,2,8
1,2,6
1,2,6
1,2,9
1,2,6
1,2,5
1,2,6
1,2,8
1,2,5
1,2,6
1,2,6
1,2,5
1,2,8
1,2,5
1,2,5
1,2,7
1,2,6
1,2,6
1,2,6
1,2,6
1,2,6
1,2,9
1,2,6
1,2,6
1,2,6
1,2,9
1,2,8
1,2,6
1,2,6
1,2,8
1,2,5
1,2,8
1,2,9
1,2,6
1,2,7
1,2,7
1,2,7
1,2,6
1,2,6
1,2,6
1,2,6
1,2,5
1,2,6
1,2,8
1,2,5
1,2,8
1,2,6
1,2,7
1,2,6
1,2,6
1,2,6
1,2,5
1,2,6
1,2,5
1,2,6
1,2,5
1,2,8
1,2,6
1,2,6
1,2,5
1,2,5
1,2,7
1,2,8
1,2,5
1,2,6
1,2,6
1,2,5
1,2,7
1,2,7
1,2,6
1,2,12
1,2,6
1,2,6
1,2,5
1,2,7
1,2,7
1,2,9
1,2,5
1,2,6
1,2,6
1,2,8
1,2,6
1,2,6
1,2,5
1,2,6
1,2,6
1,4,10
1,4,11
1,4,9
1,4,8
1,4,10
1,4,8
1,4,9
1,4,10
1,4,10
1,4,12
1,4,12
1,4,11
1,4,9
1,4,9
1,4,10
1,4,12
1,4,9
1,4,10
1,4,12
1,4,10
1,4,11
1,4,8
1,4,8
1,4,10
1,4,9
1,4,9
1,4,10
1,4,10
1,4,11
1,4,15
1,4,9
1,4,10
1,4,9
1,4,9
1,4,10
1,4,11
1,4,10
1,4,8
1,4,9
1,4,11
1,4,11
1,4,11
1,4,11
1,4,12
1,4,9
1,4,11
1,4,9
1,4,12
1,4,11
1,4,10
1,4,11
1,4,11
1,4,10
1,4,10
1,4,10
1,4,11
1,4,11
1,4,12
1,4,8
1,4,9
1,4,10
1,4,10
1,4,10
1,4,9
1,4,10
1,4,10
1,4,11
1,4,11
1,4,10
1,4,8
1,4,11
1,4,12
1,4,10
1,4,10
1,4,9
1,4,9
1,4,17
1,4,7
1,4,9
1,4,8
1,4,9
1,4,9
1,4,14
1,4,8
1,4,12
1,4,13
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,10
1,4,9
1,4,11
1,4,10
1,4,9
1,4,9
1,4,9
1,4,13
1,4,12
1,8,20
1,8,15
1,8,17
1,8,18
1,8,18
1,8,16
1,8,17
1,8,18
1,8,19
1,8,17
1,8,23
1,8,16
1,8,14
1,8,17
1,8,15
1,8,16
1,8,18
1,8,14
1,8,16
1,8,13
1,8,16
1,8,14
1,8,16
1,8,16
1,8,13
1,8,18
1,8,16
1,8,19
1,8,19
1,8,16
1,8,19
1,8,16
1,8,16
1,8,16
1,8,20
1,8,17
1,8,14
1,8,18
1,8,14
1,8,18
1,8,20
1,8,20
1,8,17
1,8,17
1,8,14
1,8,43
1,8,15
1,8,14
1,8,13
1,8,19
1,8,17
1,8,32
1,8,17
1,8,18
1,8,18
1,8,15
1,8,15
1,8,17
1,8,18
1,8,16
1,8,19
1,8,15
1,8,14
1,8,19
1,8,19
1,8,19
1,8,18
1,8,18
1,8,15
1,8,18
1,8,14
1,8,19
1,8,14
1,8,20
1,8,18
1,8,15
1,8,17
1,8,16
1,8,15
1,8,17
1,8,18
1,8,22
1,8,20
1,8,15
1,8,16
1,8,17
1,8,34
1,8,17
1,8,17
1,8,16
1,8,18
1,8,22
1,8,16
1,8,16
1,8,16
1,8,17
1,8,18
1,8,17
1,8,20
1,8,16
1,16,31
1,16,30
1,16,25
1,16,27
1,16,28
1,16,30
1,16,28
1,16,27
1,16,38
1,16,32
1,16,30
1,16,28
1,16,25
1,16,31
1,16,28
1,16,31
1,16,28
1,16,26
1,16,26
1,16,47
1,16,28
1,16,27
1,16,28
1,16,29
1,16,30
1,16,30
1,16,32
1,16,29
1,16,58
1,16,31
1,16,28
1,16,27
1,16,28
1,16,27
1,16,28
1,16,29
1,16,29
1,16,25
1,16,36
1,16,35
1,16,37
1,16,36
1,16,31
1,16,32
1,16,28
1,16,28
1,16,26
1,16,51
1,16,30
1,16,26
1,16,29
1,16,27
1,16,30
1,16,29
1,16,28
1,16,29
1,16,28
1,16,30
1,16,26
1,16,30
1,16,28
1,16,21
1,16,29
1,16,25
1,16,27
1,16,29
1,16,28
1,16,29
1,16,30
1,16,30
1,16,30
1,16,29
1,16,29
1,16,24
1,16,30
1,16,30
1,16,26
1,16,30
1,16,27
1,16,28
1,16,31
1,16,30
1,16,32
1,16,31
1,16,27
1,16,44
1,16,27
1,16,26
1,16,28
1,16,28
1,16,27
1,16,53
1,16,29
1,16,30
1,16,30
1,16,27
1,16,28
1,16,28
1,16,33
1,16,27
1,32,53
1,32,46
1,32,50
1,32,42
1,32,44
1,32,44
1,32,69
1,32,52
1,32,66
1,32,68
1,32,47
1,32,47
1,32,42
1,32,47
1,32,43
1,32,51
1,32,46
1,32,76
1,32,47
1,32,47
1,32,69
1,32,47
1,32,57
1,32,45
1,32,46
1,32,47
1,32,46
1,32,40
1,32,40
1,32,47
1,32,54
1,32,47
1,32,43
1,32,48
1,32,46
1,32,51
1,32,42
1,32,64
1,32,59
1,32,60
1,32,42
1,32,45
1,32,47
1,32,67
1,32,51
1,32,48
1,32,43
1,32,51
1,32,44
1,32,46
1,32,44
1,32,45
1,32,49
1,32,52
1,32,44
1,32,47
1,32,49
1,32,44
1,32,46
1,32,46
1,32,49
1,32,44
1,32,48
1,32,45
1,32,48
1,32,44
1,32,48
1,32,52
1,32,46
1,32,50
1,32,49
1,32,48
1,32,43
1,32,56
1,32,56
1,32,61
1,32,45
1,32,48
1,32,43
1,32,49
1,32,51
1,32,58
1,32,52
1,32,48
1,32,47
1,32,45
1,32,43
1,32,73
1,32,46
1,32,49
1,32,51
1,32,51
1,32,49
1,32,46
1,32,49
1,32,55
1,32,58
1,32,44
1,32,45
1,32,57
1,64,81
1,64,91
1,64,82
1,64,83
1,64,81
1,64,72
1,64,101
1,64,76
1,64,70
1,64,76
1,64,77
1,64,69
1,64,75
1,64,94
1,64,72
1,64,76
1,64,91
1,64,77
1,64,71
1,64,76
1,64,76
1,64,79
1,64,73
1,64,68
1,64,80
1,64,74
1,64,77
1,64,72
1,64,86
1,64,78
1,64,73
1,64,69
1,64,70
1,64,79
1,64,75
1,64,82
1,64,71
1,64,68
1,64,97
1,64,76
1,64,73
1,64,94
1,64,76
1,64,70
1,64,66
1,64,71
1,64,79
1,64,199
1,64,82
1,64,71
1,64,75
1,64,79
1,64,91
1,64,87
1,64,69
1,64,76
1,64,76
1,64,76
1,64,73
1,64,63
1,64,72
1,64,72
1,64,81
1,64,70
1,64,64
1,64,66
1,64,79
1,64,69
1,64,67
1,64,72
1,64,82
1,64,80
1,64,73
1,64,73
1,64,85
1,64,81
1,64,90
1,64,102
1,64,79
1,64,85
1,64,81
1,64,76
1,64,71
1,64,76
1,64,113
1,64,71
1,64,76
1,64,65
1,64,87
1,64,72
1,64,75
1,64,69
1,64,75
1,64,75
1,64,68
1,64,76
1,64,75
1,64,72
1,64,69
1,64,68
1,128,91
1,128,104
1,128,100
1,128,104
1,128,134
1,128,104
1,128,117
1,128,145
1,128,93
1,128,103
1,128,111
1,128,102
1,128,99
1,128,104
1,128,93
1,128,115
1,128,103
1,128,99
1,128,87
1,128,100
1,128,96
1,128,97
1,128,108
1,128,113
1,128,110
1,128,108
1,128,94
1,128,104
1,128,99
1,128,101
1,128,100
1,128,102
1,128,124
1,128,102
1,128,93
1,128,100
1,128,91
1,128,107
1,128,110
1,128,103
1,128,106
1,128,94
1,128,101
1,128,98
1,128,100
1,128,100
1,128,96
1,128,94
1,128,99
1,128,98
1,128,89
1,128,100
1,128,95
1,128,95
1,128,91
1,128,125
1,128,96
1,128,132
1,128,92
1,128,104
1,128,114
1,128,115
1,128,98
1,128,93
1,128,94
1,128,100
1,128,116
1,128,97
1,128,101
1,128,94
1,128,124
1,128,92
1,128,134
1,128,99
1,128,140
1,128,99
1,128,93
1,128,97
1,128,100
1,128,89
1,128,109
1,128,151
1,128,111
1,128,110
1,128,101
1,128,94
1,128,112
1,128,128
1,128,92
1,128,103
1,128,108
1,128,107
1,128,102
1,128,96
1,128,103
1,128,132
1,128,95
1,128,97
1,128,108
1,128,96
1,256,120
1,256,120
1,256,191
1,256,139
1,256,128
1,256,119
1,256,117
1,256,123
1,256,119
1,256,120
1,256,133
1,256,119
1,256,116
1,256,144
1,256,128
1,256,120
1,256,125
1,256,134
1,256,121
1,256,117
1,256,125
1,256,138
1,256,116
1,256,131
1,256,130
1,256,131
1,256,124
1,256,116
1,256,148
1,256,120
1,256,135
1,256,140
1,256,119
1,256,117
1,256,116
1,256,138
1,256,122
1,256,130
1,256,133
1,256,138
1,256,122
1,256,120
1,256,121
1,256,126
1,256,130
1,256,115
1,256,131
1,256,119
1,256,126
1,256,119
1,256,117
1,256,121
1,256,122
1,256,121
1,256,145
1,256,128
1,256,129
1,256,125
1,256,119
1,256,137
1,256,116
1,256,123
1,256,120
1,256,118
1,256,140
1,256,119
1,256,124
1,256,118
1,256,120
1,256,142
1,256,118
1,256,118
1,256,142
1,256,118
1,256,116
1,256,130
1,256,117
1,256,136
1,256,131
1,256,165
1,256,131
1,256,132
1,256,120
1,256,130
1,256,115
1,256,122
1,256,119
1,256,117
1,256,115
1,256,120
1,256,121
1,256,117
1,256,120
1,256,136
1,256,121
1,256,138
1,256,146
1,256,117
1,256,119
1,256,159
1,512,136
1,512,199
1,512,147
1,512,143
1,512,138
1,512,140
1,512,138
1,512,140
1,512,139
1,512,140
1,512,167
1,512,150
1,512,151
1,512,158
1,512,139
1,512,141
1,512,188
1,512,139
1,512,140
1,512,159
1,512,140
1,512,139
1,512,141
1,512,169
1,512,140
1,512,139
1,512,169
1,512,138
1,512,139
1,512,185
1,512,141
1,512,139
1,512,142
1,512,139
1,512,140
1,512,139
1,512,166
1,512,154
1,512,152
1,512,155
1,512,146
1,512,156
1,512,139
1,512,140
1,512,140
1,512,156
1,512,145
1,512,140
1,512,141
1,512,154
1,512,139
1,512,158
1,512,139
1,512,140
1,512,139
1,512,139
1,512,139
1,512,138
1,512,141
1,512,138
1,512,140
1,512,138
1,512,171
1,512,140
1,512,139
1,512,142
1,512,140
1,512,140
1,512,165
1,512,140
1,512,140
1,512,148
1,512,139
1,512,140
1,512,143
1,512,182
1,512,159
1,512,153
1,512,210
1,512,151
1,512,140
1,512,171
1,512,164
1,512,141
1,512,151
1,512,144
1,512,140
1,512,141
1,512,192
1,512,141
1,512,139
1,512,190
1,512,139
1,512,139
1,512,170
1,512,140
1,512,140
1,512,138
1,512,139
1,512,141
1,1024,261
1,1024,181
1,1024,178
1,1024,179
1,1024,191
1,1024,194
1,1024,192
1,1024,189
1,1024,203
1,1024,215
1,1024,198
1,1024,182
1,1024,210
1,1024,219
1,1024,180
1,1024,242
1,1024,210
1,1024,180
1,1024,179
1,1024,204
1,1024,212
1,1024,186
1,1024,197
1,1024,179
1,1024,191
1,1024,177
1,1024,179
1,1024,179
1,1024,179
1,1024,185
1,1024,186
1,1024,196
1,1024,190
1,1024,192
1,1024,203
1,1024,200
1,1024,204
1,1024,196
1,1024,179
1,1024,178
1,1024,182
1,1024,191
1,1024,193
1,1024,211
1,1024,177
1,1024,178
1,1024,180
1,1024,177
1,1024,179
1,1024,177
1,1024,178
1,1024,178
1,1024,179
1,1024,186
1,1024,205
1,1024,180
1,1024,178
1,1024,176
1,1024,180
1,1024,181
1,1024,230
1,1024,178
1,1024,179
1,1024,180
1,1024,181
1,1024,181
1,1024,225
1,1024,188
1,1024,179
1,1024,179
1,1024,179
1,1024,180
1,1024,180
1,1024,228
1,1024,193
1,1024,224
1,1024,178
1,1024,178
1,1024,227
1,1024,209
1,1024,212
1,1024,204
1,1024,192
1,1024,191
1,1024,192
1,1024,181
1,1024,224
1,1024,226
1,1024,208
1,1024,176
1,1024,179
1,1024,177
1,1024,179
1,1024,183
1,1024,204
1,1024,178
1,1024,179
1,1024,203
1,1024,200
1,1024,179
1,2048,247
1,2048,255
1,2048,253
1,2048,267
1,2048,299
1,2048,264
1,2048,275
1,2048,298
1,2048,255
1,2048,263
1,2048,268
1,2048,270
1,2048,276
1,2048,269
1,2048,275
1,2048,281
1,2048,255
1,2048,253
1,2048,254
1,2048,255
1,2048,251
1,2048,257
1,2048,267
1,2048,269
1,2048,275
1,2048,275
1,2048,267
1,2048,269
1,2048,256
1,2048,254
1,2048,257
1,2048,299
1,2048,261
1,2048,311
1,2048,360
1,2048,272
1,2048,282
1,2048,256
1,2048,277
1,2048,254
1,2048,255
1,2048,254
1,2048,256
1,2048,251
1,2048,255
1,2048,256
1,2048,261
1,2048,282
1,2048,283
1,2048,254
1,2048,253
1,2048,255
1,2048,255
1,2048,266
1,2048,270
1,2048,255
1,2048,251
1,2048,253
1,2048,254
1,2048,255
1,2048,255
1,2048,255
