step,m,time
1,256,57
1,256,59
1,256,59
1,256,59
1,256,60
1,256,60
1,256,57
1,256,53
1,256,56
1,256,57
1,256,55
1,256,63
1,256,57
1,256,84
1,256,54
1,256,59
1,256,56
1,256,56
1,256,56
1,256,56
1,256,57
1,256,56
1,256,56
1,256,55
1,256,56
1,256,56
1,256,57
1,256,56
1,256,54
1,256,56
1,256,57
1,256,62
1,256,76
1,256,55
1,256,55
1,256,55
1,256,56
1,256,74
1,256,56
1,256,55
1,256,68
1,256,56
1,256,57
1,256,69
1,256,63
1,256,60
1,256,83
1,256,59
1,256,56
1,256,79
1,256,57
1,256,57
1,256,55
1,256,56
1,256,56
1,256,57
1,256,54
1,256,58
1,256,55
1,256,56
1,256,81
1,256,57
1,256,60
1,512,83
1,512,75
1,512,75
1,512,94
1,512,74
1,512,74
1,512,109
1,512,97
1,512,84
1,512,76
1,512,73
1,512,79
1,512,84
1,512,76
1,512,74
1,512,76
1,512,73
1,512,75
1,512,74
1,512,75
1,512,75
1,512,93
1,512,119
1,512,77
1,512,73
1,512,75
1,512,76
1,512,76
1,512,74
1,512,82
1,512,73
1,512,74
1,512,80
1,512,74
1,512,76
1,512,75
1,512,78
1,512,91
1,512,93
1,512,94
1,512,74
1,512,73
1,512,76
1,512,75
1,512,75
1,512,74
1,512,85
1,512,78
1,512,74
1,512,75
1,512,81
1,512,76
1,512,76
1,512,76
1,512,73
1,512,77
1,512,75
1,512,74
1,512,74
1,512,76
1,512,74
1,512,74
1,512,76
1,512,74
1,512,93
1,512,75
1,512,74
1,512,73
1,512,74
1,512,76
1,512,72
1,512,76
1,512,75
1,512,74
1,512,73
1,512,76
1,512,75
1,512,73
1,512,83
1,512,79
1,512,101
1,512,79
1,512,75
1,512,81
1,512,75
1,512,76
1,512,77
1,512,76
1,512,73
1,512,90
1,512,76
1,512,73
1,512,75
1,512,75
1,512,78
1,512,79
1,512,76
1,512,112
1,512,80
1,512,77
1,1024,128
1,1024,110
1,1024,111
1,1024,165
1,1024,151
1,1024,130
1,1024,157
1,1024,108
1,1024,110
1,1024,110
1,1024,149
1,1024,116
1,1024,115
1,1024,132
1,1024,110
1,1024,109
1,1024,149
1,1024,114
1,1024,110
1,1024,129
1,1024,155
1,1024,109
1,1024,110
1,1024,124
1,1024,113
1,1024,109
1,1024,129
1,1024,113
1,1024,109
1,1024,108
1,1024,108
1,1024,108
1,1024,109
1,1024,107
1,1024,112
1,1024,113
1,1024,116
1,1024,114
1,1024,117
1,1024,162
1,1024,111
1,1024,108
1,1024,109
1,1024,170
1,1024,129
1,1024,110
1,1024,135
1,1024,109
1,1024,109
1,1024,111
1,1024,110
1,1024,110
1,1024,110
1,1024,109
1,1024,114
1,1024,110
1,1024,110
1,1024,125
1,1024,111
1,1024,110
1,1024,108
1,1024,109
1,1024,109
1,1024,117
1,1024,109
1,1024,111
1,1024,112
1,1024,108
1,1024,110
1,1024,110
1,1024,109
1,1024,155
1,1024,132
1,1024,108
1,1024,120
1,1024,110
1,1024,109
1,1024,128
1,1024,117
1,1024,119
1,1024,120
1,1024,116
1,1024,127
1,1024,107
1,1024,111
1,1024,109
1,1024,147
1,1024,112
1,1024,109
1,1024,109
1,1024,113
1,1024,108
1,1024,111
1,1024,110
1,1024,109
1,1024,112
1,1024,109
1,1024,109
1,1024,126
1,1024,110
1,2048,258
1,2048,245
1,2048,186
1,2048,176
1,2048,192
1,2048,187
1,2048,173
1,2048,176
1,2048,174
1,2048,176
1,2048,176
1,2048,175
1,2048,173
1,2048,191
1,2048,174
1,2048,212
1,2048,181
1,2048,175
1,2048,175
1,2048,175
1,2048,174
1,2048,198
1,2048,198
1,2048,171
1,2048,175
1,2048,185
1,2048,174
1,2048,174
1,2048,181
1,2048,173
1,2048,174
1,2048,173
1,2048,185
1,2048,179
1,2048,177
1,2048,175
1,2048,202
1,2048,186
1,2048,185
1,2048,199
1,2048,175
1,2048,175
1,2048,217
1,2048,190
1,2048,174
1,2048,177
1,2048,175
1,2048,174
1,2048,176
1,2048,178
1,2048,176
1,2048,199
1,2048,174
1,2048,176
1,2048,192
1,2048,219
1,2048,172
1,2048,175
1,2048,174
1,2048,176
1,2048,175
1,2048,182
1,2048,184
1,2048,203
1,2048,177
1,2048,175
1,2048,192
1,2048,173
1,2048,176
1,2048,172
1,2048,192
1,2048,175
1,2048,174
1,2048,213
1,2048,176
1,2048,185
1,2048,185
1,2048,207
1,2048,184
1,2048,177
1,2048,184
1,2048,177
1,2048,179
1,2048,199
1,2048,174
1,2048,178
1,2048,198
1,2048,174
1,2048,174
1,2048,204
1,2048,173
1,2048,173
1,2048,207
1,2048,175
1,2048,176
1,2048,199
1,2048,175
1,2048,174
1,2048,175
1,2048,172
1,4096,276
1,4096,315
1,4096,290
1,4096,432
1,4096,346
1,4096,381
1,4096,291
1,4096,291
1,4096,306
1,4096,311
1,4096,416
1,4096,289
1,4096,807
1,4096,482
1,4096,413
1,4096,364
1,4096,362
1,4096,334
1,4096,317
1,4096,320
1,4096,295
1,4096,305
1,4096,289
1,4096,291
1,4096,289
1,4096,308
1,4096,312
1,4096,311
1,4096,348
1,4096,305
1,4096,314
1,4096,311
1,4096,317
1,4096,306
1,4096,290
1,4096,321
1,4096,315
1,4096,290
1,4096,289
1,4096,282
1,4096,289
1,4096,289
1,4096,289
1,4096,288
1,4096,290
1,4096,289
1,4096,293
1,4096,314
1,4096,290
1,4096,291
1,4096,290
1,4096,291
1,4096,304
1,4096,285
1,4096,290
1,4096,291
1,4096,288
1,4096,291
1,4096,288
1,4096,289
1,4096,329
1,4096,308
1,4096,359
1,4096,307
1,4096,323
1,4096,318
1,4096,335
1,4096,291
1,4096,290
1,4096,286
1,4096,290
1,4096,296
1,4096,314
1,4096,295
1,4096,299
1,4096,288
1,4096,297
1,4096,289
1,4096,289
1,4096,289
1,4096,289
1,4096,306
1,4096,312
1,4096,338
1,4096,290
1,4096,292
1,4096,287
1,4096,287
1,4096,292
1,4096,289
1,4096,289
1,4096,289
1,4096,296
1,4096,329
1,4096,343
1,4096,293
1,4096,289
1,4096,304
1,4096,309
1,4096,360
1,8192,456
1,8192,452
1,8192,423
1,8192,824
1,8192,690
1,8192,622
1,8192,492
1,8192,487
1,8192,424
1,8192,461
1,8192,435
1,8192,499
1,8192,473
1,8192,523
1,8192,482
1,8192,472
1,8192,482
1,8192,421
1,8192,416
1,8192,424
1,8192,419
1,8192,455
1,8192,450
1,8192,499
1,8192,508
1,8192,507
1,8192,523
1,8192,475
1,8192,517
1,8192,479
1,8192,443
1,8192,428
1,8192,467
1,8192,498
1,8192,443
1,8192,472
1,8192,467
1,8192,526
1,8192,472
1,8192,457
1,8192,476
1,8192,526
1,8192,533
1,8192,507
1,8192,506
1,8192,484
1,8192,475
1,8192,474
1,8192,465
1,8192,476
1,8192,468
1,8192,470
1,8192,479
1,8192,463
1,8192,516
1,8192,489
1,8192,474
1,8192,472
1,8192,518
1,8192,507
1,8192,593
1,8192,532
1,8192,493
1,8192,473
1,8192,461
1,8192,482
1,8192,493
1,8192,474
1,8192,478
1,8192,474
1,8192,485
1,8192,530
1,8192,481
1,8192,483
1,8192,449
1,8192,441
1,8192,439
1,8192,441
1,8192,435
1,8192,437
1,8192,434
1,8192,442
1,8192,508
1,8192,496
1,8192,438
1,8192,503
1,8192,504
1,8192,447
1,8192,428
1,8192,429
1,8192,433
1,8192,447
