step,m,time
1,2,9
1,2,8
1,2,8
1,2,9
1,2,8
1,2,10
1,2,8
1,2,9
1,2,7
1,2,12
1,2,10
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,7
1,2,8
1,2,9
1,2,8
1,2,7
1,2,8
1,2,7
1,2,7
1,2,8
1,2,7
1,2,8
1,2,9
1,2,6
1,2,8
1,2,24
1,2,7
1,2,8
1,2,9
1,2,9
1,2,9
1,2,9
1,2,8
1,2,8
1,2,8
1,2,8
1,2,9
1,2,10
1,2,7
1,2,9
1,2,10
1,2,7
1,2,8
1,2,8
1,2,8
1,2,13
1,2,7
1,2,8
1,2,7
1,2,9
1,2,8
1,2,7
1,2,8
1,2,7
1,2,7
1,2,8
1,2,8
1,2,7
1,2,8
1,2,8
1,2,8
1,2,8
1,2,7
1,2,7
1,2,7
1,2,9
1,2,8
1,2,8
1,2,9
1,2,8
1,2,8
1,2,9
1,2,10
1,2,9
1,2,8
1,2,7
1,2,8
1,2,11
1,2,11
1,2,8
1,2,8
1,2,8
1,2,8
1,2,9
1,2,8
1,2,8
1,2,10
1,2,8
1,2,8
1,2,7
1,2,7
1,2,8
1,2,9
1,2,9
1,2,6
1,4,13
1,4,14
1,4,31
1,4,11
1,4,13
1,4,12
1,4,12
1,4,11
1,4,11
1,4,30
1,4,13
1,4,14
1,4,13
1,4,14
1,4,12
1,4,10
1,4,12
1,4,11
1,4,14
1,4,11
1,4,12
1,4,14
1,4,21
1,4,12
1,4,13
1,4,11
1,4,10
1,4,12
1,4,12
1,4,13
1,4,13
1,4,13
1,4,13
1,4,16
1,4,11
1,4,11
1,4,12
1,4,14
1,4,11
1,4,14
1,4,17
1,4,12
1,4,13
1,4,27
1,4,12
1,4,12
1,4,11
1,4,12
1,4,12
1,4,12
1,4,14
1,4,13
1,4,13
1,4,12
1,4,29
1,4,13
1,4,14
1,4,12
1,4,12
1,4,10
1,4,12
1,4,12
1,4,11
1,4,11
1,4,13
1,4,11
1,4,11
1,4,9
1,4,12
1,4,12
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,11
1,4,12
1,4,13
1,4,13
1,4,15
1,4,12
1,4,14
1,4,13
1,4,14
1,4,12
1,4,12
1,4,13
1,4,11
1,4,12
1,4,20
1,4,10
1,4,12
1,4,11
1,4,13
1,4,12
1,4,13
1,4,13
1,4,13
1,4,13
1,4,47
1,8,20
1,8,19
1,8,20
1,8,20
1,8,19
1,8,43
1,8,23
1,8,19
1,8,23
1,8,19
1,8,21
1,8,21
1,8,20
1,8,21
1,8,19
1,8,20
1,8,20
1,8,17
1,8,19
1,8,18
1,8,19
1,8,17
1,8,38
1,8,19
1,8,20
1,8,20
1,8,20
1,8,19
1,8,19
1,8,20
1,8,19
1,8,19
1,8,21
1,8,19
1,8,21
1,8,29
1,8,21
