step,m,time
1,2,4
1,2,2
1,2,4
1,2,4
1,2,4
1,2,4
1,2,5
1,2,4
1,2,6
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,5
1,2,4
1,2,4
1,2,4
1,2,5
1,2,3
1,2,3
1,2,3
1,2,4
1,2,4
1,2,5
1,2,4
1,2,4
1,2,4
1,2,5
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,19
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,3
1,2,3
1,2,3
1,2,5
1,2,5
1,2,4
1,2,4
1,2,3
1,2,19
1,2,3
1,2,19
1,2,4
1,2,3
1,2,4
1,2,3
1,2,3
1,2,5
1,2,20
1,2,4
1,2,4
1,2,4
1,2,4
1,2,4
1,2,5
1,2,4
1,2,5
1,2,5
1,2,3
1,2,4
1,2,5
1,2,3
1,2,4
1,2,3
1,2,4
1,2,5
1,2,4
1,2,3
1,2,4
1,2,5
1,2,5
1,2,23
1,2,3
1,2,3
1,2,4
1,2,4
1,2,5
1,2,4
1,2,4
1,2,4
1,2,12
1,2,4
1,2,4
1,2,3
1,2,4
1,2,3
1,2,4
1,4,3
1,4,4
1,4,4
1,4,3
1,4,5
1,4,4
1,4,22
1,4,5
1,4,4
1,4,4
1,4,4
1,4,4
1,4,4
1,4,4
1,4,5
1,4,5
1,4,4
1,4,5
1,4,5
1,4,4
1,4,5
1,4,3
1,4,5
1,4,6
1,4,4
1,4,4
1,4,4
1,4,3
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,4
1,4,4
1,4,5
1,4,5
1,4,6
1,4,4
1,4,5
1,4,6
1,4,4
1,4,5
1,4,4
1,4,5
1,4,5
1,4,4
1,4,5
1,4,5
1,4,4
1,4,5
1,4,5
1,4,4
1,4,4
1,4,5
1,4,4
1,4,4
1,4,5
1,4,4
1,4,4
1,4,4
1,4,4
1,4,3
1,4,5
1,4,4
1,4,3
1,4,5
1,4,3
1,4,4
1,4,4
1,4,5
1,4,5
1,4,5
1,4,4
1,4,4
1,4,5
1,4,4
1,4,4
1,4,5
1,4,5
1,4,5
1,4,4
