step,m,time
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,8
1,2,10
1,2,11
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,10
1,2,7
1,2,8
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,6
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,9
1,2,9
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,8
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,7
1,2,8
1,2,7
1,2,8
1,2,9
1,2,7
1,2,8
1,2,7
1,2,7
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,9
1,4,11
1,4,11
1,4,14
1,4,14
1,4,11
1,4,13
1,4,19
1,4,11
1,4,13
1,4,11
1,4,11
1,4,12
1,4,11
1,4,13
1,4,11
1,4,13
1,4,10
1,4,11
1,4,11
1,4,11
1,4,11
1,4,12
1,4,12
1,4,11
1,4,12
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,10
1,4,11
1,4,12
1,4,11
1,4,14
1,4,11
1,4,14
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,12
1,4,12
1,4,14
1,4,13
1,4,12
1,4,12
1,4,11
1,4,11
1,4,11
1,4,11
1,4,14
1,4,11
1,4,8
1,4,11
1,4,13
1,4,10
1,4,11
1,4,12
1,4,13
1,4,11
1,4,11
1,4,11
1,4,12
1,4,11
1,4,14
1,4,11
1,4,11
1,4,10
1,4,12
1,4,11
1,4,11
1,4,11
1,4,12
1,4,11
1,4,11
1,4,12
1,4,24
1,4,11
1,4,11
1,4,12
1,4,18
1,4,12
1,4,11
1,4,11
1,4,11
1,8,18
1,8,20
1,8,18
1,8,21
1,8,18
1,8,19
1,8,18
1,8,19
1,8,19
1,8,22
1,8,23
1,8,24
1,8,19
1,8,18
1,8,18
1,8,18
1,8,19
1,8,22
1,8,19
1,8,19
1,8,19
1,8,18
1,8,19
1,8,18
1,8,18
1,8,18
1,8,18
1,8,18
1,8,18
1,8,20
1,8,18
1,8,19
1,8,21
1,8,18
1,8,21
1,8,18
1,8,19
1,8,18
1,8,18
1,8,18
1,8,20
1,8,19
1,8,18
1,8,17
1,8,26
1,8,18
1,8,20
1,8,19
1,8,20
1,8,18
1,8,20
1,8,20
1,8,18
1,8,17
1,8,21
1,8,37
1,8,19
1,8,20
1,8,19
1,8,18
1,8,19
1,8,18
1,8,21
1,8,20
1,8,21
1,8,19
1,8,19
1,8,18
1,8,17
1,8,21
1,8,19
1,8,18
1,8,19
1,8,17
1,8,19
1,8,18
1,8,19
1,8,18
1,8,19
1,8,18
1,8,19
1,8,21
1,8,21
1,8,18
1,8,19
1,8,19
1,8,19
1,8,16
1,8,19
1,8,19
1,8,18
1,8,19
1,8,17
1,8,24
1,8,25
1,8,19
1,8,23
1,8,18
1,8,25
1,8,20
1,16,33
1,16,32
1,16,30
1,16,35
1,16,30
1,16,34
1,16,38
1,16,58
1,16,38
1,16,32
1,16,33
1,16,37
1,16,32
1,16,32
1,16,31
1,16,34
1,16,32
1,16,32
1,16,33
1,16,31
1,16,33
1,16,32
1,16,31
1,16,33
1,16,33
1,16,35
1,16,35
1,16,32
1,16,32
1,16,31
1,16,47
1,16,35
1,16,31
1,16,33
1,16,31
1,16,32
1,16,30
1,16,33
1,16,32
1,16,33
1,16,32
1,16,32
1,16,33
1,16,34
1,16,32
1,16,32
1,16,31
1,16,36
1,16,33
1,16,32
1,16,33
1,16,32
1,16,33
1,16,34
1,16,32
1,16,32
1,16,33
1,16,33
1,16,32
1,16,31
1,16,32
1,16,33
1,16,33
1,16,33
1,16,30
1,16,32
1,16,30
1,16,34
1,16,31
1,16,31
1,16,33
1,16,33
1,16,33
1,16,34
1,16,33
1,16,37
1,16,42
1,16,31
1,16,30
1,16,34
1,16,33
1,16,32
1,16,32
1,16,31
1,16,34
1,16,34
1,16,32
1,16,32
1,16,31
1,16,37
1,16,32
1,16,30
1,16,42
1,16,43
1,16,35
1,16,33
1,16,32
1,16,34
1,16,33
1,16,34
1,32,58
1,32,63
1,32,63
1,32,63
1,32,63
1,32,63
1,32,60
1,32,56
1,32,56
1,32,56
1,32,60
1,32,58
1,32,55
1,32,56
1,32,59
1,32,59
1,32,59
1,32,60
1,32,63
1,32,56
1,32,54
1,32,53
1,32,56
1,32,57
1,32,59
1,32,56
1,32,60
1,32,53
1,32,56
1,32,57
1,32,58
1,32,60
1,32,54
1,32,58
1,32,57
1,32,56
1,32,56
1,32,68
1,32,56
1,32,58
1,32,64
1,32,56
1,32,58
1,32,57
1,32,61
1,32,58
1,32,62
1,32,58
1,32,54
1,32,63
1,32,58
1,32,62
1,32,59
1,32,55
1,32,68
1,32,57
1,32,55
1,32,58
1,32,57
1,32,60
1,32,59
1,32,59
1,32,61
1,32,57
1,32,58
1,32,52
1,32,57
1,32,60
1,32,59
1,32,65
1,32,61
1,32,56
1,32,64
1,32,59
1,32,59
1,32,56
1,32,66
1,32,61
1,32,58
1,32,59
1,32,59
1,32,57
1,32,59
1,32,60
1,32,61
1,32,59
1,32,59
1,32,59
1,32,58
1,32,59
1,32,55
1,32,59
1,32,60
1,32,57
1,32,56
1,32,67
1,32,57
1,32,58
1,32,54
1,32,64
1,64,100
1,64,114
1,64,105
1,64,114
1,64,105
1,64,113
1,64,107
1,64,116
1,64,104
1,64,103
1,64,101
1,64,101
1,64,100
1,64,99
1,64,101
1,64,105
1,64,108
1,64,106
1,64,105
1,64,107
1,64,109
1,64,104
1,64,100
1,64,101
1,64,115
1,64,100
1,64,103
1,64,109
1,64,107
1,64,107
1,64,116
1,64,95
1,64,106
1,64,111
1,64,107
1,64,100
1,64,112
1,64,104
1,64,106
1,64,113
1,64,105
1,64,104
1,64,96
1,64,121
1,64,99
1,64,120
1,64,100
1,64,108
1,64,106
1,64,107
1,64,107
1,64,105
1,64,109
1,64,104
1,64,99
1,64,105
1,64,99
1,64,104
1,64,108
1,64,104
