step,m,time
2,20,141
2,20,130
2,20,101
2,20,131
2,20,150
2,20,125
2,20,108
2,20,132
2,20,113
2,20,124
2,20,119
2,20,110
2,20,113
2,25,163
2,25,158
2,25,160
2,25,153
2,25,160
2,25,153
2,25,134
2,25,154
2,25,166
2,25,162
2,25,151
2,25,153
2,25,138
2,25,146
2,25,148
2,25,154
2,25,147
2,25,146
2,25,140
2,25,144
2,25,155
2,25,155
2,25,151
2,25,152
2,25,136
2,25,134
2,25,152
2,25,151
2,25,163
2,25,153
2,25,169
2,25,146
2,25,176
2,25,143
2,25,136
2,25,154
2,25,143
2,25,155
2,25,159
2,25,169
2,25,167
2,25,153
2,25,146
2,25,174
2,25,153
2,25,151
2,25,156
2,25,153
2,25,139
2,25,148
2,25,140
2,25,152
2,25,130
2,25,165
2,25,150
2,25,163
2,25,154
2,25,175
2,25,137
2,25,140
2,25,165
2,25,147
2,25,154
2,25,149
2,25,139
2,25,148
2,25,144
2,25,138
2,25,155
2,25,160
2,25,168
2,25,157
2,25,144
2,25,131
2,25,168
2,25,149
2,25,143
2,25,156
2,25,142
2,25,135
2,25,137
2,25,171
2,25,169
2,25,148
2,25,170
2,25,153
2,25,152
2,25,147
2,25,138
2,25,148
2,25,157
2,25,156
2,25,146
2,25,132
2,25,131
2,25,162
2,25,169
2,25,164
2,25,162
2,25,157
2,30,174
2,30,197
2,30,179
2,30,183
2,30,181
2,30,185
2,30,183
2,30,165
2,30,176
2,30,163
2,30,160
2,30,164
2,30,164
2,30,178
2,30,161
2,30,160
2,30,193
2,30,177
2,30,188
2,30,189
2,30,172
2,30,179
2,30,171
2,30,166
2,30,179
2,30,185
2,30,181
2,30,185
2,30,169
2,30,186
2,30,198
2,30,192
2,30,173
2,30,166
2,30,200
2,30,172
2,30,175
2,30,165
2,30,176
2,30,178
2,30,170
2,30,176
2,30,169
2,30,174
2,30,186
2,30,179
2,30,181
2,30,177
2,30,161
2,30,169
2,30,187
2,30,166
2,30,185
2,30,175
2,30,168
2,30,160
2,30,196
2,30,149
2,30,191
2,30,178
2,30,176
2,30,161
2,30,180
2,30,174
2,30,161
2,30,160
2,30,192
2,30,196
2,30,165
2,30,178
2,30,165
2,30,189
2,30,189
2,30,168
2,30,189
2,30,190
2,30,183
2,30,173
2,30,164
2,30,175
2,30,163
2,30,171
2,30,170
2,30,184
2,30,191
2,30,173
2,30,160
2,30,178
2,30,172
2,30,166
2,30,166
2,30,180
2,30,183
2,30,172
2,30,175
2,30,186
2,30,179
2,30,166
2,30,184
2,30,194
