step,m,time
1,2,5
1,2,5
1,2,3
1,2,4
1,2,4
1,2,6
1,2,3
1,2,3
1,2,4
1,2,6
1,2,5
1,2,5
1,2,4
1,2,5
1,2,3
1,2,3
1,2,3
1,2,5
1,2,5
1,2,3
1,2,3
1,2,3
1,2,5
1,2,5
1,2,3
1,2,3
1,2,5
1,2,5
1,2,5
1,2,3
1,2,3
1,2,3
1,2,3
1,2,3
1,2,3
1,2,3
1,2,4
1,2,3
1,2,5
1,2,3
1,2,4
1,2,5
1,2,4
1,2,5
1,2,4
1,2,5
1,2,5
1,2,4
1,2,3
1,2,5
1,2,3
1,2,3
1,2,3
1,2,3
1,2,5
1,2,3
1,2,3
1,2,4
1,2,5
1,2,3
1,2,3
1,2,5
1,2,5
1,2,3
1,2,3
1,2,3
1,2,5
1,2,3
1,2,5
1,2,3
1,2,4
1,2,3
1,2,5
1,2,3
1,2,3
1,2,3
1,2,5
1,2,5
1,2,5
1,2,5
1,2,3
1,2,5
1,2,4
1,2,4
1,2,4
1,2,5
1,2,3
1,2,4
1,2,5
1,2,5
1,2,3
1,2,3
1,2,3
1,2,4
1,2,4
1,2,5
1,2,3
1,2,5
1,2,5
1,2,4
1,4,6
1,4,7
1,4,6
1,4,5
1,4,5
1,4,6
1,4,5
1,4,3
1,4,4
1,4,5
1,4,6
1,4,5
1,4,6
1,4,5
1,4,6
1,4,5
1,4,7
1,4,19
1,4,5
1,4,5
1,4,5
1,4,6
1,4,5
1,4,5
1,4,3
1,4,5
1,4,5
1,4,6
1,4,5
1,4,5
1,4,6
1,4,5
1,4,6
1,4,3
1,4,5
1,4,5
1,4,5
1,4,5
1,4,4
1,4,6
1,4,5
1,4,5
1,4,5
1,4,5
1,4,6
1,4,5
1,4,5
1,4,3
1,4,5
1,4,6
1,4,5
1,4,5
1,4,6
1,4,5
1,4,15
1,4,21
1,4,10
1,4,9
1,4,9
1,4,7
1,4,6
1,4,7
1,4,7
1,4,6
1,4,6
1,4,3
1,4,4
1,4,6
1,4,4
1,4,5
1,4,5
1,4,6
1,4,6
1,4,5
1,4,6
1,4,5
1,4,6
1,4,7
1,4,5
1,4,5
1,4,5
1,4,5
1,4,6
1,4,5
1,4,6
1,4,3
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,4,6
1,4,3
1,4,5
1,4,6
1,4,5
1,4,5
1,4,5
1,4,5
1,4,5
1,8,11
1,8,6
1,8,42
1,8,5
1,8,6
1,8,5
1,8,5
1,8,5
1,8,7
1,8,5
1,8,5
1,8,7
1,8,7
1,8,6
1,8,5
1,8,5
1,8,7
1,8,7
1,8,7
1,8,6
1,8,6
1,8,7
1,8,5
1,8,6
1,8,5
1,8,5
1,8,5
1,8,6
1,8,6
1,8,5
1,8,5
1,8,6
1,8,6
1,8,6
1,8,5
1,8,22
1,8,6
1,8,6
1,8,5
1,8,6
1,8,5
1,8,6
1,8,6
1,8,5
1,8,6
1,8,5
1,8,5
1,8,6
1,8,7
1,8,6
1,8,5
1,8,6
1,8,5
1,8,6
1,8,5
1,8,5
1,8,5
1,8,6
1,8,6
1,8,6
1,8,5
1,8,5
1,8,5
1,8,6
1,8,6
1,8,5
1,8,7
1,8,6
1,8,7
1,8,7
1,8,6
1,8,6
1,8,7
1,8,6
1,8,5
1,8,6
1,8,6
1,8,5
1,8,5
1,8,6
1,8,5
1,8,6
1,8,5
1,8,7
1,8,5
1,8,6
1,8,7
1,8,13
1,8,6
1,8,6
1,8,6
1,8,5
1,8,6
1,8,6
1,8,6
1,8,6
1,8,6
1,8,6
1,8,6
1,8,7
1,16,8
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,6
1,16,6
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,6
1,16,6
1,16,6
1,16,7
1,16,7
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,6
1,16,23
1,16,7
1,16,6
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,7
1,16,6
1,16,7
1,16,6
1,16,6
1,16,6
1,16,7
1,16,7
1,16,8
1,16,7
1,16,9
1,16,10
1,16,7
1,16,7
1,16,8
1,16,7
1,16,6
1,16,7
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,7
1,16,6
1,16,12
1,16,7
1,16,7
1,16,6
1,16,8
1,16,7
1,16,7
1,16,8
1,16,7
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,7
1,16,7
1,16,8
1,16,7
1,16,8
1,16,8
1,16,6
1,16,7
1,16,7
1,16,7
1,16,8
1,16,7
1,16,6
1,16,7
1,16,7
1,16,8
1,16,7
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,7
1,16,7
1,16,6
1,16,7
1,16,7
1,16,7
1,16,7
1,32,13
1,32,9
1,32,9
1,32,9
1,32,8
1,32,8
1,32,24
1,32,9
1,32,8
1,32,9
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,9
1,32,8
1,32,9
1,32,8
1,32,24
1,32,7
1,32,9
1,32,8
1,32,9
1,32,8
1,32,8
1,32,8
1,32,8
1,32,7
1,32,8
1,32,8
1,32,8
1,32,8
1,32,9
1,32,8
1,32,8
1,32,9
1,32,9
1,32,8
1,32,30
1,32,7
1,32,9
1,32,8
1,32,8
1,32,7
1,32,7
1,32,8
1,32,8
1,32,8
1,32,7
1,32,8
1,32,9
1,32,8
1,32,8
1,32,8
1,32,9
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,7
1,32,7
1,32,7
1,32,8
1,32,8
1,32,8
1,32,8
1,32,8
1,32,9
1,32,8
1,32,7
1,32,8
1,32,8
1,32,8
1,32,9
1,32,9
1,32,17
1,32,9
1,32,7
1,32,8
1,32,8
1,32,8
1,32,7
1,32,9
1,32,8
1,32,8
1,32,7
1,32,7
1,32,8
1,32,8
1,32,8
1,32,8
1,64,12
1,64,11
1,64,10
1,64,10
1,64,11
1,64,12
1,64,11
1,64,10
1,64,11
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,11
1,64,11
1,64,11
1,64,10
1,64,10
1,64,10
1,64,11
1,64,10
1,64,11
1,64,10
1,64,11
1,64,10
1,64,10
1,64,10
1,64,11
1,64,11
1,64,11
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,9
1,64,11
1,64,11
1,64,11
1,64,12
1,64,10
1,64,10
1,64,10
1,64,9
1,64,12
1,64,10
1,64,11
1,64,9
1,64,10
1,64,10
1,64,9
1,64,10
1,64,11
1,64,11
1,64,11
1,64,11
1,64,10
1,64,11
1,64,11
1,64,11
1,64,10
1,64,10
1,64,10
1,64,11
1,64,10
1,64,10
1,64,11
1,64,10
1,64,11
1,64,10
1,64,11
1,64,10
1,64,10
1,64,10
1,64,11
1,64,11
1,64,9
1,64,10
1,64,11
1,64,10
1,64,10
1,64,11
1,64,11
1,64,14
1,64,9
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,10
1,64,11
1,64,11
1,64,10
1,128,19
1,128,15
1,128,15
1,128,14
1,128,14
1,128,15
1,128,15
1,128,16
1,128,16
1,128,31
1,128,18
1,128,15
1,128,15
1,128,14
1,128,15
1,128,14
1,128,14
1,128,30
1,128,15
1,128,14
1,128,15
1,128,15
1,128,14
1,128,14
1,128,14
1,128,15
1,128,14
1,128,14
1,128,14
1,128,15
1,128,14
1,128,15
1,128,14
1,128,15
1,128,14
1,128,15
1,128,14
1,128,15
1,128,13
1,128,15
1,128,19
1,128,15
1,128,16
1,128,14
1,128,14
1,128,14
1,128,14
1,128,14
1,128,14
1,128,15
1,128,15
1,128,16
1,128,15
1,128,15
1,128,15
1,128,15
1,128,15
1,128,15
1,128,16
1,128,15
1,128,15
1,128,15
1,128,15
1,128,44
1,128,14
1,128,15
1,128,14
1,128,14
1,128,15
1,128,14
1,128,14
1,128,14
1,128,15
1,128,15
1,128,15
1,128,15
1,128,15
1,128,16
1,128,14
1,128,14
1,128,15
1,128,15
1,128,16
1,128,17
1,128,16
1,128,39
1,128,15
1,128,14
1,128,15
1,128,15
1,128,14
1,128,15
1,128,14
1,128,14
1,128,15
1,128,15
1,128,15
1,128,14
1,128,15
1,128,15
1,256,24
1,256,23
1,256,51
1,256,22
1,256,21
1,256,22
1,256,21
1,256,23
1,256,23
1,256,24
1,256,28
1,256,25
1,256,21
1,256,21
1,256,22
1,256,22
1,256,21
1,256,21
1,256,22
1,256,21
1,256,38
1,256,21
1,256,22
1,256,21
1,256,23
1,256,21
1,256,21
1,256,21
1,256,21
1,256,21
1,256,21
1,256,22
1,256,20
1,256,21
1,256,21
1,256,21
1,256,21
1,256,22
1,256,22
1,256,23
1,256,28
1,256,23
1,256,22
1,256,22
1,256,21
1,256,22
1,256,21
1,256,21
1,256,22
1,256,22
1,256,22
1,256,21
1,256,21
1,256,22
1,256,21
1,256,23
1,256,22
1,256,21
1,256,20
1,256,21
1,256,21
1,256,21
1,256,21
1,256,22
1,256,21
1,256,21
1,256,22
1,256,21
1,256,22
1,256,23
1,256,21
1,256,21
1,256,21
1,256,21
1,256,21
1,256,21
1,256,22
1,256,20
1,256,22
1,256,21
1,256,28
1,256,23
1,256,23
1,256,24
1,256,23
1,256,38
1,256,23
1,256,21
1,256,22
1,256,23
1,256,22
1,256,22
1,256,22
1,256,22
1,256,22
1,256,22
1,256,23
1,256,23
1,256,20
1,256,21
1,512,37
1,512,34
1,512,35
1,512,33
1,512,33
1,512,33
1,512,40
1,512,35
1,512,36
1,512,33
1,512,50
1,512,39
1,512,37
1,512,34
1,512,34
1,512,35
1,512,33
1,512,34
1,512,32
1,512,34
1,512,34
1,512,34
1,512,33
1,512,34
1,512,33
1,512,37
1,512,33
1,512,33
1,512,33
1,512,33
1,512,32
1,512,33
1,512,35
1,512,34
1,512,33
1,512,34
1,512,33
1,512,32
1,512,33
1,512,37
1,512,35
1,512,34
1,512,36
1,512,35
1,512,33
1,512,33
1,512,33
1,512,33
1,512,33
1,512,33
1,512,34
1,512,33
1,512,33
1,512,33
1,512,33
1,512,33
1,512,33
1,512,33
1,512,34
1,512,33
1,512,33
1,512,33
1,512,50
1,512,34
1,512,34
1,512,32
1,512,32
1,512,33
1,512,32
1,512,32
1,512,34
1,512,33
1,512,33
1,512,33
1,512,32
1,512,33
1,512,33
1,512,33
1,512,34
1,512,33
1,512,60
1,512,33
1,512,35
1,512,35
1,512,35
1,512,36
1,512,33
1,512,34
1,512,33
1,512,33
1,512,32
1,512,34
1,512,33
1,512,33
1,512,33
1,512,34
1,512,33
1,512,33
1,512,33
1,512,33
1,1024,49
1,1024,51
1,1024,76
1,1024,51
1,1024,51
1,1024,53
1,1024,57
1,1024,63
1,1024,59
1,1024,56
1,1024,55
1,1024,56
1,1024,51
1,1024,52
1,1024,53
1,1024,52
1,1024,53
1,1024,52
1,1024,53
1,1024,51
1,1024,55
1,1024,54
1,1024,51
1,1024,51
1,1024,52
1,1024,53
1,1024,51
1,1024,52
1,1024,51
1,1024,51
1,1024,52
1,1024,53
1,1024,53
1,1024,53
1,1024,81
1,1024,52
1,1024,56
1,1024,71
1,1024,55
1,1024,56
1,1024,56
1,1024,52
1,1024,52
1,1024,56
1,1024,69
1,1024,51
1,1024,54
1,1024,52
1,1024,67
1,1024,50
1,1024,54
1,1024,56
1,1024,80
1,1024,52
1,1024,77
1,1024,51
1,1024,54
1,1024,53
1,1024,65
1,1024,55
1,1024,51
1,1024,53
1,1024,52
1,1024,51
1,1024,51
1,1024,55
1,1024,51
1,1024,52
1,1024,50
1,1024,52
1,1024,55
1,1024,55
1,1024,52
1,1024,68
1,1024,52
1,1024,54
1,1024,52
1,1024,51
1,1024,51
1,1024,52
1,1024,54
1,1024,57
1,1024,60
1,1024,57
1,1024,51
1,1024,52
1,1024,59
1,1024,50
1,1024,51
1,1024,51
1,1024,51
1,1024,69
1,1024,71
1,1024,89
1,1024,78
1,1024,53
1,1024,52
1,1024,53
1,1024,60
1,1024,51
2,2,3
2,2,5
2,2,5
2,2,6
2,2,5
2,2,5
2,2,4
2,2,5
2,2,3
2,2,5
2,2,4
2,2,5
2,2,6
2,2,5
2,2,5
2,2,3
2,2,3
2,2,5
2,2,5
2,2,5
2,2,5
2,2,6
2,2,4
2,2,5
2,2,5
2,2,5
2,2,3
2,2,5
2,2,5
2,2,5
2,2,5
2,2,4
2,2,6
2,2,5
2,2,5
2,2,3
2,2,4
2,2,6
2,2,6
2,2,5
2,2,7
2,2,7
2,2,4
2,2,5
2,2,4
2,2,5
2,2,3
2,2,3
2,2,5
2,2,5
2,2,5
2,2,5
2,2,3
2,2,6
2,2,6
2,2,3
2,2,5
2,2,5
2,2,3
2,2,5
2,2,6
2,2,5
2,2,7
2,2,5
2,2,3
2,2,5
2,2,6
2,2,6
2,2,3
2,2,5
2,2,6
2,2,5
2,2,4
