step,m,time
1,15,6272
1,15,1768
1,15,2464
1,15,2262
1,15,1424
1,15,9193
1,15,3206
1,15,3616
1,15,1579
1,15,2830
1,15,2591
1,15,2086
1,15,2004
1,15,4834
1,15,3354
1,15,3899
1,15,896
1,15,3071
1,15,2597
1,15,2814
1,15,2696
1,15,116
1,15,3672
1,15,3524
1,15,6264
1,15,2558
1,15,1581
1,15,3214
1,15,1584
1,15,4567
1,15,2733
1,15,4794
1,15,2295
1,15,3050
1,15,2952
1,15,5898
1,15,1552
1,15,3283
1,15,2247
1,15,1892
1,15,3033
1,15,2734
1,15,2885
1,15,2918
1,15,3457
1,15,1454
1,15,2156
1,15,2182
1,15,5341
1,15,2973
1,15,5142
1,15,2081
1,15,4768
1,15,3668
1,15,848
1,15,3002
1,15,3750
1,15,1616
1,15,75
1,15,1531
1,15,2914
1,15,1061
1,15,7049
1,15,2864
1,15,1870
1,15,4563
1,15,1538
1,15,2915
1,15,2199
1,15,790
1,15,5146
1,15,2666
1,15,1708
1,15,3076
1,15,3248
1,15,2779
1,15,4009
1,15,3494
1,15,3091
1,15,4986
1,15,4368
1,15,2327
1,15,2221
1,15,4966
1,15,3154
1,20,4090
1,20,2488
1,20,2298
1,20,3404
1,20,2170
1,20,2735
1,20,5908
1,20,2140
1,20,5539
1,20,4019
1,20,3740
1,20,3857
1,20,6037
1,20,1892
1,20,6613
1,20,5554
1,20,4108
1,20,6861
1,20,4307
1,20,3125
1,20,1590
1,20,4885
1,20,4834
1,20,1495
1,20,2156
1,20,1860
1,20,2366
1,20,2236
1,20,3462
1,20,1368
1,20,6112
1,20,4509
1,20,7085
1,20,3648
1,20,4069
1,20,4616
1,20,4007
1,20,7128
1,20,6789
1,20,5977
1,20,1892
1,20,3183
1,20,3916
1,20,4339
1,20,3085
1,20,1546
1,20,6914
1,20,3459
1,20,5673
1,20,2829
1,20,3544
1,20,6746
1,20,5493
1,20,6990
1,20,4689
1,20,2497
1,20,6956
1,20,4617
1,20,7202
1,20,5332
1,20,7100
1,20,6413
1,20,5291
1,20,7061
1,20,2325
1,20,4980
1,20,4660
1,20,3217
1,20,3904
1,20,948
1,20,4115
1,20,1487
1,20,2125
1,20,2821
1,20,3441
1,20,2080
1,20,3387
1,20,4126
1,20,10943
1,20,6093
1,20,5271
1,20,3358
1,20,1260
1,20,8513
1,20,4388
1,20,5302
1,20,5688
1,20,4693
1,20,4302
1,20,6216
1,20,6058
1,20,6302
1,20,6046
1,20,5337
1,20,3644
1,20,2036
1,20,3862
1,20,2615
1,20,1561
1,20,3839
1,25,8059
1,25,4843
1,25,7549
1,25,3550
1,25,2909
1,25,4096
1,25,7664
1,25,6909
1,25,8047
1,25,13430
1,25,6294
1,25,8522
1,25,9417
1,25,2625
1,25,6011
1,25,8611
1,25,7330
1,25,6810
1,25,10442
1,25,9746
1,25,8251
1,25,2553
1,25,8055
1,25,4381
1,25,10912
1,25,2524
1,25,2925
1,25,8115
1,25,5656
1,25,3723
1,25,6401
1,25,7729
1,25,8543
1,25,5610
1,25,9982
1,25,11987
1,25,6570
1,25,5706
1,25,8741
1,25,3670
1,25,9113
1,25,6440
1,25,7627
1,25,8785
1,25,9652
1,25,7272
1,25,9516
1,25,5605
1,25,12497
1,25,4688
1,25,6889
1,25,2853
1,25,5533
1,25,7997
1,25,6254
1,25,10375
1,25,6607
1,25,5253
1,25,12421
1,25,6526
1,25,2442
1,25,4758
1,25,4060
1,25,7266
1,25,5567
1,25,9978
1,25,4760
1,25,7468
1,25,8193
1,25,8514
1,25,12372
1,25,9476
1,25,10493
1,25,4347
1,25,5270
1,25,5323
1,25,5534
1,25,7457
1,25,6450
1,25,5536
1,25,4492
1,25,3732
1,25,5506
1,25,11650
1,25,6618
1,25,6738
1,25,8255
1,25,10269
1,25,4497
1,25,8985
1,25,5528
1,25,7719
1,25,5866
1,25,6579
1,25,9489
1,25,4543
1,25,7930
1,25,3507
1,25,11613
1,25,9003
1,30,6697
1,30,9080
1,30,3474
1,30,7278
1,30,7275
1,30,6304
1,30,10217
1,30,7775
1,30,5259
1,30,9069
1,30,5616
1,30,6832
1,30,4498
1,30,6432
1,30,6946
1,30,7951
1,30,12396
1,30,6216
1,30,6599
1,30,8709
1,30,5471
1,30,5300
1,30,7057
1,30,8564
1,30,9320
1,30,10951
1,30,8451
1,30,7971
1,30,10627
1,30,13522
1,30,7383
1,30,7096
1,30,11665
1,30,5305
1,30,6081
1,30,9777
1,30,7995
1,30,6864
1,30,7230
1,30,5398
1,30,4211
1,30,7475
1,30,4779
1,30,4709
1,30,3274
1,30,9671
1,30,6507
1,30,7664
1,30,5581
1,30,3498
1,30,8312
1,30,2767
1,30,3523
1,30,3408
1,30,7748
1,30,2976
1,30,6018
1,30,5596
1,30,8852
1,30,10695
1,30,9312
1,30,7994
1,30,8553
1,30,5050
1,30,6034
1,30,6888
1,30,11444
1,30,6953
1,30,7547
1,30,6711
1,30,6637
1,30,6903
1,30,6911
1,30,7495
1,30,4030
1,30,4762
1,30,8305
1,30,3292
1,30,6218
1,30,8399
1,30,7639
1,30,6431
1,30,7674
1,30,8418
1,30,9772
1,30,8429
1,30,6710
1,30,7626
1,30,4935
1,30,6572
1,30,4363
1,30,9579
1,30,10002
1,30,6757
1,30,14394
1,30,14360
1,30,10167
1,30,5585
1,30,8637
1,30,6918
1,35,11688
1,35,11494
1,35,7627
1,35,14068
1,35,8996
1,35,8597
1,35,7442
1,35,11205
1,35,10128
1,35,10157
1,35,10182
1,35,8706
1,35,9164
1,35,12454
1,35,14855
1,35,9947
1,35,14812
1,35,7408
1,35,8826
1,35,10385
1,35,8668
1,35,7506
1,35,7396
1,35,7733
1,35,10575
1,35,6694
1,35,7383
1,35,8686
1,35,4648
1,35,7279
1,35,8188
1,35,12450
1,35,9982
1,35,11270
1,35,12108
1,35,8772
1,35,9952
1,35,6612
1,35,7131
1,35,9216
1,35,7906
1,35,8977
1,35,6983
1,35,7498
1,35,6905
1,35,10817
1,35,8118
1,35,3917
1,35,4996
1,35,3811
1,35,11505
1,35,2695
1,35,5640
1,35,5319
1,35,5938
1,35,16991
1,35,12235
1,35,12057
1,35,9333
1,35,12613
1,35,8752
1,35,7079
1,35,7207
1,35,7495
1,35,11063
1,35,5674
1,35,10296
1,35,8359
1,35,12820
1,35,9201
1,35,10107
1,35,9342
1,35,6409
1,35,5790
1,35,1665
1,35,5215
1,35,10903
1,35,6753
1,35,4732
1,35,4116
1,35,9468
1,35,5778
1,35,9085
1,35,3725
1,35,7754
1,35,3363
1,35,3170
1,35,6319
1,35,8297
1,35,15483
1,35,10201
1,35,12994
1,35,8108
1,35,9284
1,35,10049
1,35,8161
1,35,8285
1,35,10968
1,35,9722
1,35,14256
1,40,14538
1,40,11088
1,40,7708
1,40,14057
1,40,11075
1,40,6191
1,40,7867
1,40,7780
1,40,12713
1,40,14672
1,40,11974
1,40,12533
1,40,7403
1,40,6318
1,40,8858
1,40,7593
1,40,5871
1,40,13665
1,40,11861
1,40,11447
1,40,10402
1,40,10841
1,40,12765
1,40,9386
1,40,12316
1,40,8739
1,40,7357
1,40,11635
1,40,9589
1,40,13953
1,40,7103
1,40,9505
1,40,9841
1,40,12292
1,40,12463
1,40,5635
1,40,12280
1,40,8483
1,40,8056
1,40,7045
1,40,3852
1,40,12080
1,40,14706
1,40,11045
1,40,7242
1,40,6646
1,40,11309
1,40,14224
1,40,9486
1,40,9182
1,40,6579
1,40,12310
1,40,9871
1,40,6762
1,40,10842
1,40,12355
1,40,8354
1,40,15397
1,40,9251
1,40,10298
1,40,9227
1,40,9821
1,40,12758
1,40,16388
1,40,11885
1,40,3697
1,40,14895
1,40,7596
1,40,8726
1,40,8290
1,40,8466
1,40,6477
1,40,5904
1,40,7760
1,40,10958
1,40,10533
1,40,9016
1,40,13456
1,40,8281
1,40,5848
1,40,7007
1,40,6463
1,40,5571
1,40,12663
1,40,10795
1,40,7923
1,40,8007
1,40,10620
1,40,10797
1,40,11018
1,40,6638
1,40,14969
1,40,11325
1,40,9722
1,40,7972
1,40,8863
1,40,5310
1,40,7983
1,40,7614
1,40,8146
1,50,12052
1,50,13301
1,50,14310
1,50,7891
1,50,7304
1,50,7745
1,50,15991
1,50,14478
1,50,19426
1,50,12218
1,50,17615
1,50,16963
1,50,15861
1,50,14667
1,50,11499
1,50,9174
1,50,8684
1,50,15715
1,50,10615
1,50,10560
1,50,18126
1,50,9926
1,50,13498
1,50,8578
1,50,15343
1,50,10428
1,50,14166
1,50,12227
1,50,10348
1,50,14796
1,50,9925
1,50,12258
1,50,9916
1,50,10691
1,50,15630
1,50,13364
1,50,11584
1,50,14183
1,50,13407
1,50,10799
1,50,15467
1,50,14366
1,50,12710
1,50,7466
1,50,13413
1,50,15412
1,50,10462
1,50,9023
1,50,9217
1,50,12654
1,50,10541
1,50,13353
1,50,11853
1,50,19715
1,50,12935
1,50,5956
1,50,11770
1,50,16960
1,50,18232
1,50,18011
1,50,13366
1,50,14802
1,50,10916
1,50,10896
1,50,7354
1,50,13433
1,50,7991
1,50,12279
1,50,12144
1,50,10003
1,50,13412
1,50,13936
1,50,8811
1,50,14531
1,50,12395
1,50,19754
1,50,14144
1,50,11184
1,50,14020
1,50,13349
1,50,19029
1,50,16182
1,50,8683
1,50,11822
1,50,18453
1,50,14363
1,50,16931
1,50,14459
1,50,9489
1,50,17907
1,50,17096
1,50,12282
1,50,13289
1,50,12851
1,50,20129
1,50,16099
1,50,21342
1,50,8564
1,50,13104
1,50,10742
1,60,17382
1,60,24156
1,60,22863
1,60,19640
1,60,11874
1,60,20044
1,60,15502
1,60,25328
1,60,15710
1,60,13633
1,60,13380
1,60,19794
1,60,12407
1,60,16015
1,60,13810
1,60,12713
1,60,16254
1,60,23318
1,60,13716
1,60,19475
1,60,22177
1,60,14670
1,60,20311
1,60,14664
1,60,13644
1,60,19024
1,60,13787
1,60,17167
1,60,9182
1,60,9007
1,60,15035
1,60,10013
1,60,27154
1,60,11966
1,60,17096
1,60,19605
1,60,13819
1,60,21978
1,60,20210
1,60,13049
1,60,13536
1,60,12272
1,60,11909
1,60,26809
1,60,18996
1,60,21827
1,60,20159
1,60,12541
1,60,23504
1,60,18863
1,60,17207
1,60,16520
1,60,11457
1,60,15867
1,60,18977
1,60,18359
1,60,14125
1,60,16070
1,60,13378
1,60,11325
1,60,13120
1,60,14844
1,60,12791
1,60,17245
1,60,21156
1,60,8831
1,60,9533
1,60,7567
1,60,13781
1,60,10992
1,60,14835
1,60,12690
1,60,20614
1,60,9149
1,60,9385
1,60,15428
1,60,15353
1,60,14102
1,60,7877
1,60,13078
1,60,9054
1,60,16165
1,60,8895
1,60,9080
1,60,16773
1,60,9550
1,60,21326
1,60,13646
1,60,17473
1,60,11323
1,60,25901
1,60,12995
1,60,15155
1,60,15944
1,60,12009
1,60,8622
1,60,9012
1,60,11632
1,60,9805
1,60,13660
1,70,15149
1,70,29809
1,70,31066
1,70,15460
1,70,15978
1,70,17261
1,70,12511
1,70,16445
1,70,13378
1,70,15198
1,70,19058
1,70,15393
1,70,10395
1,70,24062
1,70,20502
1,70,19878
1,70,16510
1,70,18901
1,70,21217
1,70,24079
1,70,19802
1,70,23986
1,70,22995
1,70,19527
1,70,13955
1,70,24255
1,70,16327
1,70,17604
1,70,14913
1,70,14736
1,70,17798
1,70,14742
1,70,12797
1,70,15563
1,70,11735
1,70,22516
1,70,14117
1,70,21119
1,70,17510
1,70,17466
1,70,13140
1,70,14908
1,70,14903
1,70,17317
1,70,15596
1,70,28106
1,70,18784
1,70,13096
1,70,10257
1,70,15818
1,70,16481
1,70,18006
1,70,12383
1,70,20607
1,70,11509
1,70,16454
1,70,16606
1,70,18935
1,70,24290
1,70,17861
1,70,15667
1,70,16979
1,70,10754
1,70,14155
1,70,10559
1,70,17907
1,70,15060
1,70,14224
1,70,16053
1,70,12623
1,70,17333
1,70,21213
1,70,24706
1,70,11494
1,70,21932
1,70,19595
1,70,20839
1,70,18922
1,70,21486
1,70,19497
1,70,21185
1,70,25427
1,70,20241
1,70,15018
1,70,20126
1,70,19836
1,70,19176
1,70,22499
1,70,25870
1,70,14196
1,70,16628
1,70,26154
1,70,21440
1,70,14891
1,70,25830
1,70,15834
1,70,18947
1,70,18466
1,70,17658
1,70,10469
1,80,27840
1,80,19740
1,80,22062
1,80,14927
1,80,14261
1,80,23878
1,80,17184
1,80,27805
1,80,25118
1,80,22769
1,80,17685
1,80,23351
1,80,12537
1,80,13765
1,80,17987
1,80,17991
1,80,12559
1,80,21374
1,80,11867
1,80,12122
1,80,15821
1,80,13082
1,80,16801
1,80,14146
1,80,24695
1,80,13486
1,80,31807
1,80,19137
1,80,19126
1,80,15728
1,80,16544
1,80,22239
1,80,13382
1,80,20652
1,80,25989
1,80,17047
1,80,23633
1,80,23612
1,80,21052
1,80,22386
1,80,14700
1,80,16906
1,80,22303
1,80,26156
1,80,11213
1,80,21436
1,80,20940
1,80,17405
1,80,11043
1,80,24124
1,80,24949
1,80,22304
1,80,15042
1,80,20307
1,80,22576
1,80,7143
1,80,18189
1,80,15032
1,80,14802
1,80,22511
1,80,11732
1,80,15263
1,80,17053
1,80,14757
1,80,15422
1,80,16641
1,80,25825
1,80,16477
1,80,19777
1,80,20668
1,80,24653
1,80,22919
1,80,23903
1,80,24145
1,80,19698
1,80,15036
1,80,8367
1,80,15876
1,80,16437
1,80,16907
1,80,21491
1,80,11262
1,80,19352
1,80,18417
1,80,16697
1,80,11513
1,80,22581
1,80,16343
1,80,14274
1,80,18892
1,80,17374
1,80,20399
1,80,22338
1,80,20531
1,80,24682
1,80,24203
1,80,17530
1,80,23434
1,80,20924
1,80,24595
1,90,8810
1,90,20411
1,90,16248
1,90,15021
1,90,21310
1,90,20250
1,90,23181
1,90,24010
1,90,19283
1,90,15525
1,90,20128
1,90,25075
1,90,15900
1,90,24775
1,90,19403
1,90,30069
1,90,23515
1,90,23470
1,90,15822
1,90,19172
1,90,25450
1,90,22148
1,90,26206
1,90,18563
1,90,16069
1,90,22588
1,90,21276
1,90,19049
1,90,17707
1,90,15806
1,90,20629
1,90,19750
1,90,14131
1,90,25516
1,90,18055
1,90,20706
1,90,24916
1,90,16102
1,90,25518
1,90,24083
1,90,15640
1,90,16447
1,90,13236
1,90,19940
1,90,17648
1,90,23035
1,90,20455
1,90,16745
1,90,15612
1,90,22897
1,90,22355
1,90,24843
1,90,22873
1,90,15404
1,90,22417
1,90,20572
1,90,25439
1,90,20157
1,90,22329
1,90,22328
1,90,26792
1,90,22404
1,90,17581
1,90,18904
1,90,15941
1,90,19925
1,90,17861
1,90,17952
1,90,15899
1,90,19537
1,90,11433
1,90,22987
1,90,18165
1,90,13461
1,90,16250
1,90,19666
1,90,18092
1,90,15665
1,90,18750
1,90,18526
1,90,26066
1,90,24260
1,90,19173
1,90,19619
1,90,12828
1,90,14008
1,90,18845
1,90,10957
1,90,12391
1,90,27612
1,90,14574
1,90,16402
1,90,12333
1,90,21009
1,90,19435
1,90,25922
1,90,20256
1,90,29000
1,90,26522
1,90,26348
1,100,20706
1,100,26881
1,100,27944
1,100,20182
1,100,18699
1,100,22309
1,100,18365
1,100,20179
1,100,22813
1,100,18384
1,100,15265
1,100,20104
1,100,19516
1,100,21528
1,100,25044
1,100,19307
1,100,28629
1,100,23055
1,100,20520
1,100,15941
1,100,22163
1,100,20848
1,100,21518
1,100,25351
1,100,21119
1,100,21222
1,100,23724
1,100,19877
1,100,21079
1,100,22642
1,100,14336
1,100,17480
1,100,26410
1,100,25325
1,100,18518
1,100,25408
1,100,22362
1,100,15919
1,100,21043
1,100,18400
1,100,19095
1,100,16191
1,100,27795
1,100,25523
1,100,12066
1,100,22563
1,100,24146
1,100,32239
1,100,18843
1,100,26321
1,100,18909
1,100,22538
1,100,23054
1,100,24892
1,100,22707
1,100,25112
1,100,24950
1,100,23864
1,100,22928
1,100,22260
1,100,16497
1,100,26797
1,100,27626
1,100,13825
1,100,23339
1,100,29209
1,100,19299
1,100,22868
1,100,30742
1,100,20275
1,100,23079
1,100,26757
1,100,22442
1,100,18732
1,100,21257
1,100,25002
1,100,27597
1,100,25056
1,100,16066
1,100,21970
1,100,23824
1,100,33873
1,100,24937
1,100,15472
1,100,18887
1,100,29197
1,100,19436
1,100,18320
1,100,21783
1,100,23306
1,100,15174
1,100,26854
1,100,17543
1,100,22604
1,100,23619
1,100,17975
1,100,13005
1,100,19239
1,100,31968
1,100,13784
1,200,36538
1,200,37802
1,200,51072
1,200,46253
1,200,49129
1,200,43379
1,200,50038
1,200,42639
1,200,33019
1,200,37605
1,200,45207
1,200,45566
1,200,53932
1,200,44402
1,200,47685
1,200,37123
1,200,39547
1,200,54884
1,200,45803
1,200,44183
1,200,42196
1,200,41933
1,200,38991
1,200,53128
1,200,48182
1,200,42279
1,200,46000
1,200,43118
1,200,42434
1,200,49837
1,200,42745
1,200,39962
1,200,48575
1,200,51769
1,200,48658
1,200,44079
1,200,43682
1,200,46678
1,200,43004
1,200,47359
1,200,30599
1,200,53217
1,200,42637
1,200,54158
1,200,35268
1,200,36698
1,200,39181
1,200,41942
1,200,39643
1,200,53737
1,200,38914
1,200,46758
1,200,36587
1,200,35859
1,200,42334
1,200,50435
1,200,43164
1,200,35200
1,200,43215
1,200,48106
1,200,46858
1,200,44525
1,200,45081
1,200,48212
1,200,38715
1,200,39436
1,200,43746
1,200,42120
1,200,33354
1,200,44413
1,200,33414
1,200,44913
1,200,24998
1,200,37669
1,200,37062
1,200,50868
1,200,38537
1,200,34663
1,200,40668
1,200,43239
1,200,41398
1,200,55525
1,200,38307
1,200,31019
1,200,43891
1,200,44553
1,200,39523
1,200,42825
1,200,42524
1,200,45452
1,200,44090
1,200,45431
1,200,44272
1,200,43338
1,200,52081
1,200,54523
1,200,39081
1,200,42863
1,200,42681
1,200,42677
1,300,80609
1,300,50077
1,300,63452
1,300,63569
1,300,56053
1,300,68476
1,300,68418
1,300,51886
1,300,56873
1,300,70698
1,300,62690
1,300,64253
1,300,68987
1,300,56547
1,300,63070
1,300,52072
1,300,66717
1,300,58305
1,300,61025
1,300,53148
1,300,55602
1,300,72508
1,300,53517
1,300,53847
1,300,65139
1,300,69151
1,300,56138
1,300,54478
1,300,46464
1,300,61109
1,300,63346
1,300,58809
1,300,52589
1,300,57635
1,300,51622
1,300,50816
1,300,55728
1,300,58175
1,300,53139
1,300,61779
1,300,73595
1,300,84546
1,300,58559
1,300,52596
1,300,73283
1,300,71083
1,300,65765
1,300,78491
1,300,68800
1,300,64506
1,300,78120
1,300,77549
1,300,82725
1,300,73153
1,300,59835
1,300,58369
1,300,55346
1,300,50939
1,300,60352
1,300,76024
1,300,58045
1,300,68084
1,300,67608
1,300,61989
1,300,85757
1,300,76589
1,300,68490
1,300,71851
1,300,75079
1,300,77060
1,300,85109
1,300,71992
1,300,70026
1,300,70670
1,300,72596
1,300,76934
1,300,67090
1,300,77099
1,300,76357
1,300,60794
1,300,66404
1,300,61626
1,300,65478
1,300,66862
1,300,68557
1,300,47714
1,300,50854
1,300,55442
1,300,62960
1,300,56635
1,300,57462
1,300,66590
1,300,75311
1,300,75758
1,300,81234
1,300,93626
1,300,74517
1,300,68691
1,300,77084
1,300,69354
1,400,84154
1,400,93756
1,400,74159
1,400,83435
1,400,85932
1,400,75817
1,400,89337
1,400,101192
1,400,104201
1,400,99639
1,400,98463
1,400,79646
1,400,71105
1,400,95377
1,400,78435
1,400,88143
1,400,73235
1,400,98702
1,400,80529
1,400,94577
1,400,76170
1,400,69772
1,400,97437
1,400,84009
1,400,82107
1,400,95477
1,400,89873
1,400,89002
1,400,104720
1,400,78357
1,400,96570
1,400,76463
1,400,79843
1,400,87953
1,400,75463
1,400,94439
1,400,97531
1,400,110940
1,400,94049
1,400,108814
1,400,106615
1,400,89449
1,400,91635
1,400,96705
1,400,83060
1,400,99905
1,400,92831
1,400,94370
1,400,84918
1,400,102096
1,400,104935
1,400,97782
1,400,90489
1,400,93855
1,400,90299
1,400,108102
1,400,83983
1,400,94231
1,400,78206
1,400,94594
1,400,93347
1,400,110186
1,400,84352
1,400,108230
1,400,77100
1,400,87697
1,400,71021
1,400,92168
1,400,84555
1,400,65768
1,400,100934
1,400,83636
1,400,95057
1,400,87576
1,400,78600
1,400,88549
1,400,76317
1,400,78424
1,400,67834
1,400,83240
1,400,103263
1,400,102014
1,400,73099
1,400,86066
1,400,85433
1,400,69069
1,400,77368
1,400,76838
1,400,80177
1,400,78840
1,400,89575
1,400,95421
1,400,88005
1,400,99245
1,400,90888
1,400,100636
1,400,92829
1,400,90870
1,400,92072
1,400,87140
1,500,112435
1,500,110197
1,500,111910
1,500,120087
1,500,115995
1,500,112408
1,500,72017
1,500,103389
1,500,129477
1,500,117792
1,500,105143
1,500,104365
1,500,96473
1,500,109036
1,500,96008
1,500,101712
1,500,109904
1,500,91143
1,500,87395
1,500,102733
1,500,101041
1,500,83911
1,500,97396
1,500,97676
1,500,94272
1,500,116398
1,500,110073
1,500,114778
1,500,105066
1,500,76837
1,500,84575
1,500,105292
1,500,94255
1,500,93290
1,500,90818
1,500,90730
1,500,120345
1,500,98986
1,500,81551
1,500,96049
1,500,93394
1,500,80959
1,500,98354
1,500,96084
1,500,99307
1,500,119675
1,500,101958
1,500,112775
1,500,111276
1,500,82875
1,500,106281
1,500,94990
1,500,109944
1,500,115571
1,500,118457
1,500,100591
1,500,80944
1,500,80591
1,500,111600
1,500,60437
1,500,94490
1,500,88402
1,500,76178
1,500,99651
1,500,100296
1,500,90005
1,500,96200
1,500,87221
1,500,115465
1,500,95519
1,500,74394
1,500,76961
1,500,76470
1,500,105562
1,500,101259
1,500,101097
1,500,103976
1,500,75119
1,500,102424
1,500,99671
1,500,128534
1,500,128804
1,500,112596
1,500,111554
1,500,108187
1,500,78613
1,500,89362
1,500,110201
1,500,100062
1,500,124138
1,500,102730
1,500,92668
1,500,96635
1,500,96765
1,500,96098
1,500,112697
1,500,107536
1,500,95848
1,500,109341
1,500,93554
1,600,105461
1,600,82381
1,600,94091
1,600,108933
1,600,100710
1,600,117915
1,600,119666
1,600,114150
1,600,97435
1,600,102276
1,600,110723
1,600,104448
1,600,103539
1,600,102047
1,600,110575
1,600,109839
1,600,111659
1,600,109756
1,600,97978
1,600,91358
1,600,87893
1,600,106631
1,600,77864
1,600,77550
1,600,89325
1,600,91324
1,600,117876
1,600,111677
1,600,102733
1,600,83871
1,600,85320
1,600,104827
1,600,95660
1,600,106291
1,600,88007
1,600,102594
1,600,125558
1,600,111001
1,600,81513
1,600,73631
1,600,79260
1,600,84559
1,600,87934
1,600,82016
1,600,80202
1,600,104736
1,600,90976
1,600,99051
1,600,89832
1,600,100620
1,600,85359
1,600,85338
1,600,78272
1,600,82010
1,600,101681
1,600,109578
1,600,95105
1,600,107490
1,600,108386
1,600,84413
1,600,70647
1,600,96181
1,600,104715
1,600,99838
1,600,97579
1,600,80563
1,600,102129
1,600,88246
1,600,97255
1,600,72460
1,600,107162
1,600,107693
1,600,97912
1,600,76044
1,600,101170
1,600,89963
1,600,109579
1,600,86040
1,600,90413
1,600,94844
1,600,65843
1,600,116763
1,600,96256
1,600,91309
1,600,91761
1,600,94073
1,600,90687
1,600,92282
1,600,96959
1,600,85438
1,600,78874
1,600,83280
1,600,104605
1,600,74578
1,600,67042
1,600,90524
1,600,58359
1,600,85296
1,600,63723
1,600,77915
1,700,85514
1,700,54509
1,700,72431
1,700,63267
1,700,70854
1,700,82549
1,700,85454
1,700,75205
1,700,95938
1,700,79155
1,700,77000
1,700,74505
1,700,86189
1,700,82857
1,700,84153
1,700,85760
1,700,77005
1,700,91026
1,700,81894
1,700,76814
1,700,79669
1,700,101657
1,700,81550
1,700,63543
1,700,59249
1,700,71838
1,700,67688
1,700,67460
1,700,62469
1,700,69906
1,700,70662
1,700,73561
1,700,72745
1,700,65187
1,700,61631
1,700,60724
1,700,87266
1,700,99515
1,700,76279
1,700,99219
1,700,91358
1,700,66311
1,700,89716
1,700,79568
1,700,68059
1,700,52906
1,700,79791
1,700,71411
1,700,88611
1,700,84993
1,700,89540
1,700,79017
1,700,68235
1,700,85290
1,700,84292
1,700,81462
1,700,76488
1,700,70836
1,700,75189
1,700,61010
1,700,68378
1,700,68387
1,700,63326
1,700,82715
1,700,69893
1,700,63170
1,700,64569
1,700,63168
1,700,92333
1,700,86544
1,700,92138
1,700,75141
1,700,84239
1,700,70394
1,700,87402
1,700,63051
1,700,77683
1,700,98559
1,700,63133
1,700,64989
1,700,82507
1,700,76507
1,700,57951
1,700,65412
1,700,76423
1,700,54263
1,700,75121
1,700,64485
1,700,71166
1,700,94835
1,700,78037
1,700,67002
1,700,88995
1,700,54440
1,700,77317
1,700,75317
1,700,77584
1,700,86146
1,700,71646
1,700,70955
1,800,75534
1,800,103080
1,800,84194
1,800,56676
1,800,58737
1,800,66619
1,800,74964
1,800,70709
1,800,69824
1,800,58553
