step,m,time
1,30,47
1,30,39
1,30,45
1,30,47
1,30,41
1,30,44
1,30,51
1,30,47
1,30,40
1,30,46
1,30,45
1,30,37
1,30,45
1,30,43
1,30,41
1,30,42
1,30,52
1,30,47
1,30,40
1,30,45
1,30,46
1,30,48
1,30,42
1,30,41
1,30,48
1,30,71
1,30,44
1,30,41
1,30,49
1,30,47
1,30,46
1,30,38
1,30,46
1,30,55
1,30,53
1,30,43
1,30,46
1,30,42
1,30,40
1,30,46
1,30,41
1,30,45
1,30,48
1,30,44
1,30,42
1,30,44
1,30,42
1,30,48
1,30,44
1,30,49
1,30,40
1,30,38
1,30,46
1,30,43
1,30,42
1,30,40
1,30,47
1,30,46
1,30,44
1,30,40
1,30,44
1,30,48
1,30,45
1,30,49
1,30,41
1,30,44
1,30,45
1,30,46
1,35,44
1,35,57
1,35,67
1,35,72
1,35,47
1,35,53
1,35,52
1,35,50
1,35,44
1,35,45
1,35,43
1,35,48
1,35,53
1,35,51
1,35,44
1,35,55
1,35,52
1,35,48
1,35,50
1,35,48
1,35,45
1,35,51
1,35,44
1,35,49
1,35,53
1,35,41
1,35,45
1,35,50
1,35,45
1,35,51
1,35,45
1,35,50
1,35,50
1,35,51
1,35,53
1,35,48
1,35,49
1,35,46
1,35,49
1,35,47
1,35,48
1,35,49
1,35,46
1,35,53
1,35,49
1,35,48
1,35,52
1,35,48
1,35,51
1,35,51
1,35,53
1,35,46
1,35,44
1,35,44
1,35,48
1,35,42
1,35,51
1,35,45
1,35,42
1,35,51
1,35,44
1,35,53
1,35,48
1,35,49
1,35,51
1,35,45
1,35,52
1,35,46
1,35,44
1,35,51
1,35,48
1,35,49
1,35,61
1,35,48
1,35,48
1,35,48
1,35,52
1,35,48
1,35,46
1,35,44
1,35,54
1,35,48
1,35,48
1,35,47
1,35,44
1,35,48
1,35,51
1,35,52
1,35,51
1,35,50
1,35,49
1,35,50
1,35,47
1,35,49
1,35,45
1,35,44
1,35,51
1,35,50
1,35,44
1,35,49
1,40,54
1,40,47
1,40,46
1,40,54
1,40,58
1,40,62
1,40,49
1,40,47
1,40,60
1,40,55
1,40,53
1,40,49
1,40,52
1,40,55
1,40,53
1,40,51
1,40,56
1,40,59
1,40,56
1,40,52
1,40,50
1,40,64
1,40,59
1,40,51
1,40,57
1,40,51
1,40,51
1,40,48
1,40,46
1,40,54
1,40,53
1,40,50
1,40,50
1,40,56
1,40,55
1,40,57
1,40,52
1,40,52
1,40,54
1,40,54
1,40,56
1,40,53
1,40,65
1,40,56
1,40,56
1,40,58
1,40,55
1,40,57
1,40,57
1,40,59
1,40,70
1,40,53
1,40,52
1,40,51
1,40,54
1,40,57
1,40,51
1,40,46
1,40,48
1,40,53
1,40,59
1,40,59
1,40,55
1,40,52
1,40,54
1,40,57
1,40,55
1,40,62
1,40,57
1,40,61
1,40,53
1,40,51
1,40,53
1,40,43
1,40,51
1,40,53
1,40,55
1,40,55
1,40,51
1,40,59
1,40,57
1,40,52
1,40,45
1,40,59
1,40,51
1,40,56
1,40,49
1,40,55
1,40,55
1,40,52
1,40,49
1,40,50
1,40,51
1,40,53
1,40,52
1,40,55
1,40,57
1,40,57
1,40,63
1,40,69
1,50,63
1,50,68
1,50,65
1,50,92
1,50,61
1,50,66
1,50,60
1,50,56
1,50,60
1,50,60
1,50,66
1,50,56
1,50,59
1,50,65
1,50,62
1,50,64
1,50,62
1,50,68
1,50,64
1,50,65
1,50,63
1,50,91
1,50,63
1,50,59
1,50,59
1,50,58
1,50,66
1,50,92
1,50,62
1,50,59
1,50,58
1,50,61
1,50,57
1,50,65
1,50,63
1,50,62
1,50,59
1,50,65
1,50,55
1,50,55
1,50,55
1,50,63
1,50,60
1,50,55
1,50,59
1,50,55
1,50,58
1,50,62
1,50,56
1,50,62
1,50,60
1,50,56
1,50,50
1,50,60
1,50,54
1,50,61
1,50,58
1,50,67
1,50,59
1,50,55
1,50,59
1,50,54
1,50,58
1,50,59
1,50,57
1,50,64
1,50,59
1,50,58
1,50,63
1,50,56
1,50,56
1,50,65
1,50,62
1,50,60
1,50,52
1,50,59
1,50,60
1,50,60
1,50,64
1,50,55
1,50,64
1,50,67
1,50,58
1,50,64
1,50,67
1,50,61
1,50,69
1,50,57
1,50,61
1,50,59
1,50,64
1,50,78
1,50,56
1,50,62
1,50,59
1,50,60
1,50,55
1,50,66
1,50,66
1,50,65
1,60,61
1,60,65
1,60,69
1,60,61
1,60,71
1,60,68
1,60,69
1,60,86
1,60,65
1,60,62
1,60,60
1,60,70
1,60,67
1,60,62
1,60,68
1,60,64
1,60,64
1,60,68
1,60,68
1,60,66
1,60,63
1,60,67
1,60,66
1,60,69
1,60,106
1,60,78
1,60,67
1,60,69
1,60,68
1,60,69
1,60,65
1,60,69
1,60,70
1,60,66
1,60,68
1,60,68
1,60,66
1,60,68
1,60,69
1,60,68
1,60,62
1,60,66
1,60,66
1,60,103
1,60,73
1,60,61
1,60,61
1,60,63
1,60,67
1,60,71
1,60,60
1,60,62
1,60,66
1,60,70
1,60,71
1,60,116
1,60,71
1,60,69
1,60,65
1,60,71
1,60,67
1,60,68
1,60,59
1,60,58
1,60,71
1,60,71
1,60,62
1,60,71
1,60,71
1,60,68
1,60,71
1,60,71
1,60,68
1,60,114
1,60,71
1,60,64
1,60,65
1,60,67
1,60,85
1,60,67
1,60,59
1,60,65
1,60,72
1,60,68
1,60,67
1,60,68
1,60,68
1,60,82
1,60,64
1,60,65
1,60,61
1,60,63
1,60,66
1,60,64
1,60,67
1,60,66
1,60,59
1,60,70
1,60,72
1,60,68
1,70,63
1,70,65
1,70,77
1,70,74
1,70,111
1,70,67
1,70,75
1,70,122
1,70,82
1,70,103
1,70,72
1,70,77
1,70,76
1,70,70
1,70,85
1,70,75
1,70,74
1,70,86
1,70,86
1,70,80
1,70,81
1,70,81
1,70,71
1,70,75
1,70,103
1,70,72
1,70,70
1,70,75
1,70,77
1,70,124
1,70,77
1,70,71
1,70,71
1,70,71
1,70,114
1,70,70
1,70,76
1,70,70
1,70,70
1,70,104
1,70,76
1,70,72
1,70,69
1,70,69
1,70,77
1,70,65
1,70,71
1,70,112
1,70,76
1,70,106
1,70,67
1,70,68
1,70,74
1,70,68
1,70,141
1,70,77
1,70,77
1,70,67
1,70,74
1,70,125
1,70,70
1,70,71
1,70,71
1,70,68
1,70,77
1,70,72
1,70,65
1,70,69
1,70,79
1,70,73
1,70,73
1,70,70
1,70,73
1,70,74
1,70,69
1,70,70
1,70,76
1,70,66
1,70,77
1,70,70
1,70,78
1,70,73
1,70,73
1,70,84
1,70,107
1,70,68
1,70,65
1,70,102
1,70,74
1,70,100
1,70,72
1,70,73
1,70,69
1,70,67
1,70,91
1,70,77
1,70,71
1,70,80
1,70,69
1,70,115
1,80,70
1,80,74
1,80,73
1,80,87
1,80,76
1,80,75
1,80,76
1,80,75
1,80,76
1,80,71
1,80,70
1,80,94
1,80,69
1,80,70
1,80,75
1,80,80
1,80,73
1,80,128
1,80,73
1,80,77
1,80,77
1,80,79
1,80,92
1,80,76
1,80,82
1,80,76
1,80,75
1,80,77
1,80,92
1,80,77
1,80,77
1,80,111
1,80,74
1,80,117
1,80,81
1,80,79
1,80,78
1,80,95
1,80,90
1,80,81
1,80,82
1,80,72
1,80,67
1,80,71
1,80,79
1,80,96
1,80,80
1,80,72
1,80,75
1,80,74
1,80,86
1,80,79
1,80,77
1,80,101
1,80,73
1,80,79
1,80,73
1,80,70
1,80,103
1,80,78
1,80,112
1,80,77
1,80,76
1,80,71
1,80,71
1,80,75
1,80,84
1,80,89
1,80,80
1,80,86
1,80,85
1,80,83
1,80,97
1,80,85
1,80,89
1,80,78
1,80,77
1,80,83
1,80,75
1,80,72
1,80,82
1,80,79
1,80,76
1,80,75
1,80,76
1,80,75
1,80,78
1,80,76
1,80,78
1,80,76
1,80,80
1,80,74
1,80,72
1,80,81
1,80,75
1,80,77
1,80,79
1,80,78
1,80,76
1,80,83
1,90,82
1,90,79
1,90,73
1,90,85
1,90,91
1,90,75
1,90,124
1,90,78
1,90,73
1,90,94
1,90,88
1,90,89
1,90,87
1,90,88
1,90,86
1,90,99
1,90,83
1,90,78
1,90,82
1,90,84
1,90,82
1,90,74
1,90,79
1,90,112
1,90,81
1,90,80
1,90,82
1,90,76
1,90,87
1,90,69
1,90,77
1,90,125
1,90,80
1,90,82
1,90,77
1,90,113
1,90,85
1,90,110
1,90,82
1,90,83
1,90,73
1,90,80
1,90,75
1,90,82
1,90,79
1,90,81
1,90,80
1,90,80
1,90,83
1,90,79
1,90,83
1,90,79
1,90,78
1,90,78
1,90,82
1,90,79
1,90,84
1,90,75
1,90,86
1,90,77
1,90,87
1,90,82
1,90,81
1,90,78
1,90,79
1,90,83
1,90,75
1,90,82
1,90,77
1,90,76
1,90,87
1,90,81
1,90,80
1,90,79
1,90,79
1,90,80
1,90,90
1,90,85
1,90,83
1,90,72
1,90,77
1,90,86
1,90,74
1,90,78
1,90,73
1,90,87
1,90,81
1,90,82
1,90,79
1,90,77
1,90,80
1,90,78
1,90,72
1,90,73
1,90,81
1,90,81
1,90,80
1,90,82
1,90,80
1,90,74
1,100,80
1,100,98
1,100,78
1,100,80
1,100,85
1,100,80
1,100,105
1,100,127
1,100,89
1,100,85
1,100,77
1,100,83
1,100,82
1,100,88
1,100,85
1,100,85
1,100,83
1,100,104
1,100,86
1,100,84
1,100,73
1,100,85
1,100,94
1,100,86
1,100,84
1,100,88
1,100,79
1,100,137
1,100,81
1,100,82
1,100,84
1,100,82
1,100,120
1,100,87
1,100,83
1,100,82
1,100,83
1,100,75
1,100,84
1,100,84
1,100,87
1,100,96
1,100,116
1,100,79
1,100,84
1,100,89
1,100,87
1,100,128
1,100,86
1,100,133
1,100,84
1,100,87
1,100,84
1,100,79
1,100,108
1,100,78
1,100,103
1,100,81
1,100,87
1,100,89
1,100,79
1,100,83
1,100,86
1,100,133
1,100,86
1,100,102
1,100,87
1,100,82
1,100,78
1,100,82
1,100,86
1,100,81
1,100,86
1,100,133
1,100,79
1,100,87
1,100,81
1,100,87
1,100,119
1,100,84
1,100,76
1,100,81
1,100,82
1,100,98
1,100,91
1,100,83
1,100,79
1,100,85
1,100,85
1,100,88
1,100,80
1,100,81
1,100,77
1,100,82
1,100,84
1,100,89
1,100,75
1,100,130
1,100,82
1,100,84
1,200,102
1,200,129
1,200,103
1,200,175
1,200,107
1,200,99
1,200,97
1,200,100
1,200,133
1,200,147
1,200,104
1,200,100
1,200,102
1,200,103
1,200,104
1,200,106
1,200,107
1,200,105
1,200,123
1,200,100
1,200,124
1,200,102
1,200,102
1,200,123
1,200,102
1,200,146
1,200,103
1,200,151
1,200,96
1,200,103
1,200,98
1,200,103
1,200,102
1,200,104
1,200,102
1,200,123
1,200,104
1,200,104
1,200,104
1,200,146
1,200,102
1,200,104
1,200,100
1,200,104
1,200,103
1,200,104
1,200,103
1,200,105
1,200,102
1,200,101
1,200,102
1,200,102
1,200,98
1,200,103
1,200,152
1,200,96
1,200,95
1,200,91
1,200,98
1,200,118
1,200,101
1,200,97
1,200,99
1,200,99
1,200,102
1,200,106
1,200,99
1,200,104
1,200,158
1,200,99
1,200,105
1,200,104
1,200,109
1,200,102
1,200,102
1,200,123
1,200,153
1,200,105
1,200,101
1,200,98
1,200,147
1,200,104
1,200,100
1,200,102
1,200,110
1,200,102
1,200,99
1,200,102
1,200,101
1,200,122
1,200,105
1,200,104
1,200,101
1,200,144
1,200,103
1,200,104
1,200,102
1,200,126
1,200,102
1,200,101
1,300,108
1,300,108
1,300,153
1,300,114
1,300,108
1,300,110
1,300,109
1,300,107
1,300,114
1,300,113
1,300,108
1,300,107
1,300,109
1,300,106
1,300,142
1,300,120
1,300,123
1,300,129
1,300,134
1,300,107
1,300,108
1,300,106
1,300,107
1,300,112
1,300,113
1,300,133
1,300,114
1,300,133
1,300,117
1,300,113
1,300,113
1,300,155
1,300,113
1,300,157
1,300,114
1,300,110
1,300,114
1,300,114
1,300,113
1,300,110
1,300,154
1,300,112
1,300,117
1,300,115
1,300,114
1,300,115
1,300,113
1,300,115
1,300,114
1,300,115
1,300,115
1,300,114
1,300,115
1,300,158
1,300,114
1,300,135
1,300,119
1,300,143
1,300,115
1,300,113
1,300,114
1,300,113
1,300,119
1,300,112
1,300,143
1,300,113
1,300,130
1,300,116
1,300,114
1,300,147
1,300,113
1,300,115
1,300,114
1,300,114
1,300,115
1,300,113
1,300,149
1,300,115
1,300,114
1,300,115
1,300,158
1,300,113
1,300,112
1,300,110
1,300,112
1,300,113
1,300,114
1,300,143
1,300,115
1,300,112
1,300,112
1,300,114
1,300,114
1,300,114
1,300,142
1,300,115
1,300,112
1,300,113
1,300,116
1,300,115
1,400,118
1,400,133
1,400,124
1,400,116
1,400,117
1,400,122
1,400,118
1,400,124
1,400,140
1,400,123
1,400,122
1,400,151
1,400,125
1,400,123
1,400,170
1,400,123
1,400,123
1,400,157
1,400,123
1,400,122
1,400,150
1,400,121
1,400,124
1,400,122
1,400,122
1,400,123
1,400,123
1,400,140
1,400,122
1,400,125
1,400,156
1,400,125
1,400,122
1,400,123
1,400,123
1,400,122
1,400,149
1,400,121
1,400,120
1,400,122
1,400,139
1,400,124
1,400,121
1,400,150
1,400,123
1,400,123
1,400,123
1,400,123
1,400,122
1,400,123
1,400,172
1,400,123
1,400,123
1,400,123
1,400,123
1,400,123
1,400,125
1,400,168
1,400,122
1,400,122
1,400,122
1,400,121
1,400,123
1,400,121
1,400,138
1,400,124
1,400,124
1,400,151
1,400,122
1,400,123
1,400,123
1,400,122
1,400,121
1,400,122
1,400,151
1,400,124
1,400,122
1,400,121
1,400,138
1,400,120
1,400,123
1,400,149
1,400,122
1,400,123
1,400,122
1,400,123
1,400,123
1,400,123
1,400,157
1,400,121
1,400,123
1,400,122
1,400,121
1,400,122
1,400,122
1,400,148
1,400,124
1,400,122
1,400,121
1,400,122
1,500,125
1,500,126
1,500,140
1,500,130
1,500,148
1,500,134
1,500,125
1,500,137
1,500,133
1,500,132
1,500,141
1,500,142
1,500,140
1,500,141
1,500,131
1,500,129
1,500,130
1,500,175
1,500,132
1,500,132
1,500,177
1,500,132
1,500,175
1,500,150
1,500,127
1,500,130
1,500,188
1,500,132
1,500,131
1,500,159
1,500,131
1,500,130
1,500,135
1,500,130
1,500,129
1,500,129
1,500,132
1,500,129
1,500,130
1,500,160
1,500,131
1,500,132
1,500,130
1,500,131
1,500,132
1,500,131
1,500,160
1,500,131
1,500,133
1,500,130
1,500,131
1,500,132
1,500,132
1,500,173
1,500,130
1,500,127
1,500,137
1,500,160
1,500,130
1,500,130
1,500,131
1,500,131
1,500,130
1,500,160
1,500,133
1,500,132
1,500,132
1,500,132
1,500,131
1,500,130
1,500,159
1,500,127
1,500,132
1,500,145
1,500,138
1,500,131
1,500,131
1,500,148
1,500,132
1,500,132
1,500,176
1,500,131
1,500,131
1,500,130
1,500,133
1,500,132
1,500,185
1,500,131
1,500,132
1,500,130
1,500,131
1,500,132
1,500,131
1,500,135
1,500,133
1,500,129
1,500,131
1,500,129
1,500,131
1,500,131
1,600,150
1,600,157
1,600,193
1,600,139
1,600,159
1,600,132
1,600,130
1,600,158
1,600,132
1,600,133
1,600,132
1,600,141
1,600,141
1,600,141
1,600,139
1,600,166
1,600,185
1,600,139
1,600,137
1,600,138
1,600,137
1,600,135
1,600,139
1,600,156
1,600,157
1,600,136
1,600,187
1,600,132
1,600,170
1,600,139
1,600,190
